Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxRotation
 1.962000000000000e+001, 5.051245002531472e-001, 8.052874340023029e-001, 9.943602103322220e-001, 1.552815412246453e+000, 4.075175038879466e-001,-1.092327939346280e+000,-3.520433638951098e-001, 5.241970502599769e-002, 3.623182523439105e-002,-1.665334536937735e-016, 8.326672684688673e-017,-3.330669073875469e-016
 1.963000000000000e+001, 5.056123895919302e-001, 8.051815024693516e-001, 9.965162776727866e-001, 1.553386204197820e+000, 4.030942798046651e-001,-1.092437697460604e+000,-3.517296423223864e-001, 5.164395199420592e-002, 3.634795152117201e-002,-5.551115123125783e-017, 1.942890293094024e-016, 2.220446049250313e-016
 1.964000000000000e+001, 5.061075948598328e-001, 8.050706692351067e-001, 9.987217126477516e-001, 1.554034202765418e+000, 3.985924261162581e-001,-1.092533722321716e+000,-3.515076552525916e-001, 5.082622033359140e-002, 3.646926279274138e-002, 1.665334536937734e-016, 0.000000000000000e+000, 2.220446049250312e-016
 1.965000000000000e+001, 5.066094954669071e-001, 8.049547440290917e-001, 1.000983195243307e+000, 1.554743623429385e+000, 3.940203737835120e-001,-1.092608364003757e+000,-3.513948287115326e-001, 4.998640137009128e-002, 3.659901221425985e-002, 5.551115123125782e-017, 2.775557561562891e-017,-1.110223024625156e-016
 1.966000000000000e+001, 5.071197149385746e-001, 8.048342246467792e-001, 1.003303738786647e+000, 1.555505279822009e+000, 3.893972667376933e-001,-1.092651872492124e+000,-3.513912989732586e-001, 4.913887385034299e-002, 3.673160076218232e-002, 1.665334536937735e-016,-3.330669073875470e-016,-2.220446049250314e-016
 1.967000000000000e+001, 5.076408928440459e-001, 8.047099592091480e-001, 1.005682353942827e+000, 1.556307451763731e+000, 3.847521641941576e-001,-1.092661615521430e+000,-3.514819835253210e-001, 4.829572172369964e-002, 3.685720603566770e-002, 1.665334536937735e-016,-1.942890293094024e-016, 0.000000000000000e+000
 1.968000000000000e+001, 5.081752774574133e-001, 8.045827159654888e-001, 1.008113991752780e+000, 1.557126902874781e+000, 3.801235800241516e-001,-1.092648243409161e+000,-3.516364778771540e-001, 4.747237971226482e-002, 3.696766034045766e-002, 0.000000000000000e+000, 1.387778780781445e-016, 0.000000000000000e+000
 1.969000000000000e+001, 5.087232990066064e-001, 8.044528040008564e-001, 1.010589600498360e+000, 1.557927416921658e+000, 3.755587912729379e-001,-1.092632182012922e+000,-3.518073111645885e-001, 4.669101934214495e-002, 3.706266371605353e-002, 0.000000000000000e+000, 0.000000000000000e+000, 1.110223024625156e-016
 1.970000000000000e+001, 5.092828741977108e-001, 8.043198417581917e-001, 1.013096771454665e+000, 1.558667600477015e+000, 3.711088486947367e-001,-1.092633610601837e+000,-3.519341368389020e-001, 4.597784531297713e-002, 3.715220728094222e-002, 1.665334536937735e-016, 2.220446049250313e-016, 2.220446049250313e-016
 1.971000000000000e+001, 5.098502069697130e-001, 8.041827597415299e-001, 1.015621378418658e+000, 1.559312368875073e+000, 3.668195221147996e-001,-1.092665411306302e+000,-3.519553862091994e-001, 4.535563532276341e-002, 3.725245523508122e-002,-1.110223024625156e-016, 3.608224830031758e-016, 2.220446049250313e-016
 1.972000000000000e+001, 5.104213242024938e-001, 8.040399504528271e-001, 1.018149759104305e+000, 1.559840662560468e+000, 3.627227915900391e-001,-1.092732637626116e+000,-3.518208667713191e-001, 4.483730226336632e-002, 3.737959349765960e-002, 5.551115123125782e-017, 2.775557561562891e-017, 1.110223024625156e-016
 1.973000000000000e+001, 5.109932289934555e-001, 8.038893668740221e-001, 1.020670571378450e+000, 1.560247595968051e+000, 3.588327860278642e-001,-1.092834988460928e+000,-3.514985212329500e-001, 4.442383650982729e-002, 3.754861557480608e-002, 1.110223024625157e-016,-1.110223024625157e-016, 0.000000000000000e+000
