Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularAxialRotation
 7.989999999999999e+000,-3.520617060694773e-001, 3.333313864016676e-001,-3.481637132802711e-001
 8.000000000000000e+000,-3.521059421634124e-001, 3.334078786892967e-001,-3.481601080131397e-001
 8.010000000000000e+000,-3.521551657254417e-001, 3.334756810875341e-001,-3.481569735590495e-001
 8.020000000000000e+000,-3.522102347987985e-001, 3.335308128575829e-001,-3.481545185687914e-001
 8.029999999999999e+000,-3.522719721399763e-001, 3.335685690136681e-001,-3.481529893017156e-001
 8.039999999999999e+000,-3.523411858422405e-001, 3.335833640386670e-001,-3.481526780147897e-001
 8.049999999999999e+000,-3.524186386014965e-001, 3.335685771202999e-001,-3.481539309760452e-001
 8.059999999999999e+000,-3.525049953467191e-001, 3.335164660180026e-001,-3.481571528375174e-001
 8.070000000000000e+000,-3.526008146391370e-001, 3.334182262576635e-001,-3.481628038455485e-001
 8.080000000000000e+000,-3.527066259818090e-001, 3.332642036453699e-001,-3.481713897594582e-001
 8.090000000000000e+000,-3.528230958632039e-001, 3.330441825888360e-001,-3.481834484480461e-001
 8.100000000000000e+000,-3.529512927889326e-001, 3.327476442166799e-001,-3.481995385364639e-001
 8.109999999999999e+000,-3.530931043618499e-001, 3.323639414224873e-001,-3.482202329311422e-001
 8.119999999999999e+000,-3.532519289889111e-001, 3.318823407623890e-001,-3.482461203163631e-001
 8.129999999999999e+000,-3.534337006255168e-001, 3.312919693369010e-001,-3.482778129570063e-001
 8.140000000000001e+000,-3.536479154707916e-001, 3.305821791400767e-001,-3.483159327867159e-001
 8.149999999999999e+000,-3.539080052244117e-001, 3.297441529622243e-001,-3.483610298774473e-001
 8.160000000000000e+000,-3.542305011587514e-001, 3.287740803920121e-001,-3.484134129414614e-001
 8.170000000000000e+000,-3.546326154304490e-001, 3.276773753454294e-001,-3.484729160866938e-001
 8.180000000000000e+000,-3.551280593693458e-001, 3.264726820316386e-001,-3.485386644195704e-001
 8.190000000000000e+000,-3.557215898414031e-001, 3.251939376759716e-001,-3.486089305716619e-001
 8.199999999999999e+000,-3.564038937752542e-001, 3.238888679003895e-001,-3.486811770521496e-001
 8.209999999999999e+000,-3.571491624961727e-001, 3.226133482845108e-001,-3.487523307588069e-001
 8.219999999999999e+000,-3.579173103048510e-001, 3.214228212969794e-001,-3.488192427051302e-001
 8.230000000000000e+000,-3.586611180499255e-001, 3.203633748904822e-001,-3.488792000721613e-001
 8.239999999999998e+000,-3.593361993909527e-001, 3.194652440453860e-001,-3.489303320327875e-001
 8.250000000000000e+000,-3.599100570676295e-001, 3.187403623783871e-001,-3.489717984779898e-001
 8.260000000000000e+000,-3.603669662117262e-001, 3.181839086414660e-001,-3.490037423639185e-001
 8.270000000000000e+000,-3.607076794275224e-001, 3.177785102273807e-001,-3.490270690640646e-001
 8.279999999999999e+000,-3.609452975475200e-001, 3.174993814464031e-001,-3.490431517316284e-001
 8.289999999999999e+000,-3.610996810975480e-001, 3.173190447906720e-001,-3.490535488152866e-001
 8.299999999999999e+000,-3.611923935531344e-001, 3.172109474111535e-001,-3.490597825489512e-001
 8.309999999999999e+000,-3.612431617604406e-001, 3.171518419786876e-001,-3.490631916462653e-001
