Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
 7.721450999999999e+000, 1.783534342803968e+000, 1.063144860742480e+000,-9.309120651317800e+000,-7.552671614220907e-002, 3.257268906397029e+000,-4.823357915887616e-003,-2.645963348281474e-001,-2.358652811839598e-002, 2.685213346989420e-001,-1.450149523255996e-001, 2.631622157301065e-001,-2.697438017056587e-001
 7.725617999999999e+000, 1.781712208426631e+000, 1.063261745331284e+000,-9.307323839330215e+000,-7.519486612898785e-002, 3.268252081462269e+000,-5.048418060059401e-003,-2.647337858325339e-001,-2.392274071199187e-002, 2.671766092717452e-001,-1.447629183757734e-001, 2.618512772724884e-001,-2.693009890748516e-001
 7.729785000000000e+000, 1.779904978920287e+000, 1.063376331854563e+000,-9.305514714245209e+000,-7.487886910122210e-002, 3.279368439820949e+000,-5.238443286408323e-003,-2.648542060408766e-001,-2.422026078165887e-002, 2.658508576480601e-001,-1.445335448486897e-001, 2.604618123531203e-001,-2.688320352090157e-001
 7.733952000000000e+000, 1.778112732736125e+000, 1.063488327556164e+000,-9.303694047871606e+000,-7.458016344827634e-002, 3.290612240978462e+000,-5.392188684870458e-003,-2.649576002168655e-001,-2.447984807824771e-002, 2.645447834587468e-001,-1.443301601828550e-001, 2.589990730855624e-001,-2.683349163630476e-001
 7.738118999999999e+000, 1.776334917029755e+000, 1.063597510304686e+000,-9.301861961325848e+000,-7.429994309335308e-002, 3.301981686851805e+000,-5.508498752059055e-003,-2.650439659140077e-001,-2.470257871349113e-002, 2.632588054852398e-001,-1.441553717243596e-001, 2.574676976629846e-001,-2.678072295123621e-001
 7.742285999999999e+000, 1.774571523333105e+000, 1.063703658766744e+000,-9.300019111689217e+000,-7.403936708522707e-002, 3.313471647778321e+000,-5.586240542204912e-003,-2.651134400057355e-001,-2.488962665332431e-002, 2.619936642341603e-001,-1.440116351153170e-001, 2.558728010233634e-001,-2.672467511282238e-001
 7.746452999999999e+000, 1.772822178722140e+000, 1.063806607516949e+000,-9.298165764903795e+000,-7.379942025114561e-002, 3.325079416409620e+000,-5.624372940454592e-003,-2.651663402994251e-001,-2.504238679859074e-002, 2.607497652390806e-001,-1.439011527003887e-001, 2.542191359996568e-001,-2.666512089502616e-001
 7.750620000000000e+000, 1.771086757625102e+000, 1.063906208299307e+000,-9.296302432745906e+000,-7.358101745865397e-002, 3.336800753184305e+000,-5.621913313062166e-003,-2.652031304904094e-001,-2.516239763708147e-002, 2.595276223950286e-001,-1.438259229610271e-001, 2.525115694421514e-001,-2.660185010750143e-001
 7.754786999999999e+000, 1.769365477831570e+000, 1.064002324536415e+000,-9.294429996414721e+000,-7.338501574680123e-002, 3.348629071534678e+000,-5.577968297623137e-003,-2.652244203536048e-001,-2.525134319593314e-002, 2.583279190822192e-001,-1.437877129766564e-001, 2.507551787091593e-001,-2.653467919634061e-001
 7.758953999999999e+000, 1.767657945479155e+000, 1.064094882784408e+000,-9.292548671610499e+000,-7.321212089972828e-002, 3.360561965854115e+000,-5.491714633020450e-003,-2.652309680081643e-001,-2.531108217293680e-002, 2.571508440853115e-001,-1.437880268120940e-001, 2.489542461869664e-001,-2.646341723119339e-001
 7.763120999999999e+000, 1.765964258638556e+000, 1.064183807859650e+000,-9.290659204085724e+000,-7.306303674985148e-002, 3.372593661135574e+000,-5.362417137171338e-003,-2.652236511684823e-001,-2.534355718789695e-002, 2.559968677807180e-001,-1.438281346111871e-001, 2.471133447166071e-001,-2.638791019648884e-001
 7.767288000000000e+000, 1.764284202602698e+000, 1.064269063969242e+000,-9.288761987592540e+000,-7.293839835187521e-002, 3.384720583358926e+000,-5.189394876877973e-003,-2.652034621167864e-001,-2.535080071482406e-002, 2.548661892579726e-001,-1.439090638817246e-001, 2.452364855450639e-001,-2.630801002429193e-001
 7.771455000000000e+000, 1.762617906366390e+000, 1.064350599937058e+000,-9.286857786877860e+000,-7.283893066859104e-002, 3.396936906303792e+000,-4.971792722558543e-003,-2.651710433158958e-001,-2.533499962865142e-002, 2.537589899990128e-001,-1.440312139544535e-001, 2.433275037675463e-001,-2.622360452504875e-001
 7.775621999999999e+000, 1.760965167490856e+000, 1.064428448830905e+000,-9.284947001869558e+000,-7.276507924705955e-002, 3.409238556083966e+000,-4.709622289434723e-003,-2.651285164805481e-001,-2.529804942308840e-002, 2.526757217880513e-001,-1.441959130183058e-001, 2.413905822728497e-001,-2.613459367252651e-001
