Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  9.500000000000000e-01,  1.270349946113752e-03, -3.957696395880838e-01,  2.063961215278628e-01,  9.243190639058990e-02,  8.047041330763706e-01,  1.067170059761719e-01, -1.776863763106848e-01,  4.839617900364657e-01,  5.202420319229876e-01,  1.047197556609268e+00,  2.041989800495308e-05, -2.575717417130363e-14,  0.000000000000000e+00
  9.600000000000000e-01,  1.270349946121699e-03, -3.957696395880818e-01,  2.063961215278616e-01,  9.243190639058338e-02,  8.047041330763711e-01,  1.067170059761722e-01, -1.776863763126484e-01,  4.839617900436117e-01,  5.202420319225106e-01,  1.047197556609273e+00,  2.041989800495308e-05, -2.287059430727822e-14,  0.000000000000000e+00
  9.700000000000000e-01,  1.270349946109944e-03, -3.957696395880811e-01,  2.063961215278172e-01,  9.243190639056592e-02,  8.047041330763726e-01,  1.067170059761722e-01, -1.776863808817465e-01,  4.839618067005884e-01,  5.202420307658335e-01,  1.047197556609420e+00,  2.041990887888329e-05,  5.684341886080801e-14,  0.000000000000000e+00
  9.800000000000000e-01,  1.270349946114646e-03, -3.957696395880820e-01,  2.063961215278377e-01,  9.243190639057333e-02,  8.047041330763708e-01,  1.067170059761717e-01, -1.776863752552534e-01,  4.839617861892108e-01,  5.202420321902738e-01,  1.047197556609353e+00,  2.041990887888329e-05,  1.132427485117660e-14,  0.000000000000000e+00
  9.900000000000000e-01,  1.270349946123043e-03, -3.957696395880825e-01,  2.063961215278742e-01,  9.243190639058743e-02,  8.047041330763699e-01,  1.067170059761688e-01, -1.776863781785099e-01,  4.839617968453072e-01,  5.202420314501831e-01,  1.047197556609228e+00,  2.041989800495308e-05, -6.195044477408373e-14,  0.000000000000000e+00
  1.000000000000000e+00,  1.270349948245946e-03, -3.957696395864263e-01,  2.063961215211732e-01,  9.243190639778816e-02,  8.047041330763000e-01,  1.067170059917430e-01, -1.776863765130830e-01,  4.839617907667862e-01,  5.202420318561084e-01,  1.047197556603514e+00,  2.041991975280771e-05, -5.746514375459810e-12,  0.000000000000000e+00
  1.010000000000000e+00,  1.270349960692741e-03, -3.957696395896818e-01,  2.063961215271058e-01,  9.243190643146218e-02,  8.047041331000657e-01,  1.067170060307533e-01, -1.776863798545931e-01,  4.839618028061206e-01,  5.202420309878307e-01,  1.047197556601797e+00,  2.041990887888329e-05, -1.616928813064078e-12,  0.000000000000000e+00
  1.020000000000000e+00,  1.270349931624200e-03, -3.957696395949394e-01,  2.063961215273385e-01,  9.243190638378915e-02,  8.047041330841576e-01,  1.067170059946587e-01, -1.776863819586885e-01,  4.839618105863480e-01,  5.202420305167103e-01,  1.047197556605219e+00,  2.041988713101708e-05,  3.482991672854041e-12,  0.000000000000000e+00
  1.030000000000000e+00,  1.270349944589113e-03, -3.957696395882433e-01,  2.063961215275508e-01,  9.243190638904696e-02,  8.047041330765344e-01,  1.067170059765796e-01, -1.776863793056589e-01,  4.839618009566036e-01,  5.202420311675916e-01,  1.047197556609247e+00,  2.041989800495308e-05, -2.176037128265307e-14,  0.000000000000000e+00
  1.040000000000000e+00,  1.270349948177298e-03, -3.957696395874317e-01,  2.063961215283746e-01,  9.243190639079764e-02,  8.047041330744100e-01,  1.067170059715988e-01, -1.776863791211915e-01,  4.839618002886875e-01,  5.202420312082026e-01,  1.047197556609357e+00,  2.041990887888329e-05, -3.395062009303729e-13,  0.000000000000000e+00
