Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  2.030000000000000e+00, -1.652816425429872e-03, -5.882717929470248e-01,  1.073692757970599e-01,  1.331587229196667e-01,  6.988498927810528e-01,  2.784215838005799e-01, -3.524121563506976e-01,  1.171139718067723e-01, -4.396629061427871e-01,  3.616952932332219e-01,  3.247694249524498e-01,  2.097621675387706e-01,  1.078063610465030e-02
  2.040000000000000e+00, -2.242763544038749e-03, -5.898738525065454e-01,  1.037055654519817e-01,  1.315730936299793e-01,  6.986921919128982e-01,  2.786019423767871e-01, -3.498852700938032e-01,  1.140768272514231e-01, -4.500487386500108e-01,  3.584543055667179e-01,  3.142086027801738e-01,  2.085403508513181e-01,  1.013154586330422e-02
  2.050000000000000e+00, -2.782888093052117e-03, -5.915115225050018e-01,  1.002674642143427e-01,  1.301008068898766e-01,  6.985371414343498e-01,  2.787732785376137e-01, -3.479597480541887e-01,  1.109197394798717e-01, -4.599539455008802e-01,  3.557566677281673e-01,  3.044406976318662e-01,  2.066583912922897e-01,  9.526202041833187e-03
  2.060000000000000e+00, -3.269719358680714e-03, -5.931670481934135e-01,  9.709191472752134e-02,  1.287555761174933e-01,  6.983853187205070e-01,  2.789343448637170e-01, -3.466752854264925e-01,  1.076555498313666e-01, -4.694014462356411e-01,  3.535764497042689e-01,  2.955882129582784e-01,  2.040913264231170e-01,  8.972224646131899e-03
  2.070000000000000e+00, -3.699820188243178e-03, -5.948195201445035e-01,  9.421827329750058e-02,  1.275518855577241e-01,  6.982374842032623e-01,  2.790837583722918e-01, -3.460584391612229e-01,  1.042956437680499e-01, -4.784031140975258e-01,  3.518891017622531e-01,  2.876634649379879e-01,  2.008576546041985e-01,  8.470578870043431e-03
  2.080000000000000e+00, -4.071439181184068e-03, -5.964400697059564e-01,  9.167685691050131e-02,  1.264997479227122e-01,  6.980950832984010e-01,  2.792201524245127e-01, -3.460873986168003e-01,  1.008767540129187e-01, -4.869488375943740e-01,  3.506538198361042e-01,  2.806850867008100e-01,  1.969959734036315e-01,  8.024221375862338e-03
  2.090000000000000e+00, -4.386027910135779e-03, -5.979905285340625e-01,  8.947715766566161e-02,  1.255996169848616e-01,  6.979605047562405e-01,  2.793424268636477e-01, -3.466678322575487e-01,  9.746507304825081e-02, -4.949933602262839e-01,  3.498138814725506e-01,  2.746613235702352e-01,  1.925685207502501e-01,  7.634963168399620e-03
  2.100000000000000e+00, -4.648982818260448e-03, -5.994224067590779e-01,  8.760063026193264e-02,  1.248393882881218e-01,  6.978373222184868e-01,  2.794498590509641e-01, -3.476222481380783e-01,  9.416083281586439e-02, -5.024500051590042e-01,  3.492949127884485e-01,  2.696003503532841e-01,  1.876591468777802e-01,  7.302982172915582e-03
  2.110000000000000e+00, -4.868796672758838e-03, -6.006807181751143e-01,  8.600457177709062e-02,  1.241964583340233e-01,  6.977300178824215e-01,  2.795420822576399e-01, -3.487084448572403e-01,  9.109050923056418e-02, -5.091974987369006e-01,  3.490073814167309e-01,  2.655107211112495e-01,  1.823729993513982e-01,  7.025996880272163e-03
  2.120000000000000e+00, -5.054509268367692e-03, -6.017127555245948e-01,  8.463887489151434e-02,  1.236455289107621e-01,  6.976431225690234e-01,  2.796189088206494e-01, -3.496644627257168e-01,  8.838716494407933e-02, -5.150998145007875e-01,  3.488526691909589e-01,  2.623984478932949e-01,  1.768369541224344e-01,  6.798971725854303e-03
  2.130000000000000e+00, -5.212651491038312e-03, -6.024780431814489e-01,  8.346773840766555e-02,  1.231684868325111e-01,  6.975801500810280e-01,  2.796800920898142e-01, -3.502595286509569e-01,  8.616769283406271e-02, -5.200301993258032e-01,  3.487313794499058e-01,  2.602659617914378e-01,  1.711980088745067e-01,  6.615323467884508e-03
  2.140000000000000e+00, -5.345206770870380e-03, -6.029548451246686e-01,  8.248513293765281e-02,  1.227613003338689e-01,  6.975428386833746e-01,  2.797251634607302e-01, -3.503307871255164e-01,  8.451634767004125e-02, -5.238889317319794e-01,  3.485521434077752e-01,  2.591074279622079e-01,  1.656194591948528e-01,  6.468574892821260e-03
  2.150000000000000e+00, -5.449215858990436e-03, -6.031409776567105e-01,  8.171867593136208e-02,  1.224355832361854e-01,  6.975309770340123e-01,  2.797533928944971e-01, -3.497992155140829e-01,  8.347909380590614e-02, -5.266104722314413e-01,  3.482395282755855e-01,  2.589005653541098e-01,  1.602768728066862e-01,  6.352713311470018e-03
  2.160000000000000e+00, -5.517789109372370e-03, -6.030502869652713e-01,  8.122279783144695e-02,  1.222153573724980e-01,  6.975427238892139e-01,  2.797638770319698e-01, -3.486676284029306e-01,  8.306720216176751e-02, -5.281616365594527e-01,  3.477418136563681e-01,  2.596027869801271e-01,  1.553538513578593e-01,  6.261384508216662e-03
  2.170000000000000e+00, -5.541942686101706e-03, -6.027065827908847e-01,  8.106506423137642e-02,  1.221308332248154e-01,  6.975752630204587e-01,  2.797556956765615e-01, -3.470063873334207e-01,  8.326664617022030e-02, -5.285339115132019e-01,  3.470383939802931e-01,  2.611536232829131e-01,  1.510349650482867e-01,  6.187371803730625e-03
  2.180000000000000e+00, -5.512522135491370e-03, -6.021358676717595e-01,  8.131121713104636e-02,  1.222116706026967e-01,  6.976256845540447e-01,  2.797280087672357e-01, -3.449336169789236e-01,  8.405042763517026e-02, -5.277329876188841e-01,  3.461440105475481e-01,  2.634802206250296e-01,  1.474938091988794e-01,  6.122812607955542e-03
