Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SubTalarEversion
 2.660000000000000e+000,-2.230492881407175e-001,-1.071110467638139e-001, 2.264881619990022e-002, 9.303121695437226e-002,-2.427493492917849e-001, 1.323357162259978e-001
 2.670000000000000e+000,-2.319494269521086e-001,-1.089735183434513e-001, 1.759083342805966e-002, 9.775799956107195e-002,-2.520812041898555e-001, 1.274587628303030e-001
 2.680000000000000e+000,-2.413837813830332e-001,-1.108347359559927e-001, 1.221991302347769e-002, 1.028258579126114e-001,-2.607321643378371e-001, 1.216481338350494e-001
 2.690000000000000e+000,-2.514415634198209e-001,-1.125001434477646e-001, 6.491418795653602e-003, 1.082256746373417e-001,-2.685365583429080e-001, 1.148149977107808e-001
 2.700000000000000e+000,-2.620686601574664e-001,-1.137282665245067e-001, 4.517277601918611e-004, 1.140215866587567e-001,-2.753473312426343e-001, 1.068501093964708e-001
 2.710000000000000e+000,-2.730585905931683e-001,-1.142500902670121e-001,-5.748348868864274e-003, 1.203543808211661e-001,-2.810367742081964e-001, 9.762402385669210e-002
 2.720000000000000e+000,-2.840832944611563e-001,-1.138093991811893e-001,-1.187669696183945e-002, 1.274264772471873e-001,-2.854839275710557e-001, 8.701360810456017e-002
 2.730000000000000e+000,-2.947583370153095e-001,-1.122054109765009e-001,-1.767044850204778e-002, 1.354707993281331e-001,-2.885526729198609e-001, 7.494357992634609e-002
 2.740000000000000e+000,-3.047158328076601e-001,-1.093152374264559e-001,-2.288992724837221e-002, 1.447161188275530e-001,-2.900707628760812e-001, 6.142062094295468e-002
 2.750000000000000e+000,-3.136581675263907e-001,-1.050894770676147e-001,-2.735504644128212e-002, 1.553621650211312e-001,-2.898182042407983e-001, 4.654488983017027e-002
 2.760000000000000e+000,-3.213810440997926e-001,-9.953277888245582e-002,-3.095898546954747e-002, 1.675712200910539e-001,-2.875266185131525e-001, 3.049993878612158e-002
 2.770000000000000e+000,-3.277688563934566e-001,-9.268614805754383e-002,-3.366732682769196e-002, 1.814758461010021e-001,-2.828856757255708e-001, 1.353336170568227e-002
 2.780000000000000e+000,-3.327708120416970e-001,-8.462031862153574e-002,-3.551176085391563e-002, 1.971981534661222e-001,-2.755530999205321e-001,-4.058951280273394e-003
 2.790000000000000e+000,-3.363677101792995e-001,-7.543994825891232e-002,-3.658140557305399e-002, 2.148735729326652e-001,-2.651684339169532e-001,-2.193953065687765e-002
 2.800000000000000e+000,-3.385385740413204e-001,-6.529321404904720e-002,-3.700986341953245e-002, 2.346726350295934e-001,-2.513725966727808e-001,-3.973328725057706e-002
 2.810000000000000e+000,-3.392332862118798e-001,-5.438012696992667e-002,-3.695359030226906e-002, 2.568172261896475e-001,-2.338349741402864e-001,-5.704363077009131e-002
