Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  2.170000000000000e+00,  1.160750057525084e-03, -5.363922422392311e-01,  1.243084964834378e-01,  1.377091824218592e-01,  7.033824279356378e-01,  2.755381691761755e-01, -4.170509076309998e-01,  1.407213439851424e-01, -5.646844237804792e-01,  3.592786727480817e-01,  2.430628497600217e-01,  1.842391828077860e-01,  6.827856996750369e-03
  2.180000000000000e+00,  1.253862624773408e-03, -5.358155819414367e-01,  1.247686436272060e-01,  1.378927999528153e-01,  7.034414697512167e-01,  2.754988838645712e-01, -4.151068103051769e-01,  1.415780818264559e-01, -5.641444590614701e-01,  3.583506652795383e-01,  2.453637563103457e-01,  1.808001251369439e-01,  6.743839839779219e-03
  2.190000000000000e+00,  1.455799713753262e-03, -5.350476870764580e-01,  1.257778139665484e-01,  1.383223413168617e-01,  7.035235886696281e-01,  2.754320919772922e-01, -4.129387014575226e-01,  1.430260061802971e-01, -5.625673736462009e-01,  3.572808257215159e-01,  2.484039277357249e-01,  1.782691450979959e-01,  6.663977221547768e-03
  2.200000000000000e+00,  1.773554935058322e-03, -5.341111303404290e-01,  1.273624244224856e-01,  1.390126325826264e-01,  7.036275514484061e-01,  2.753373221835972e-01, -4.107028360343816e-01,  1.450281126450484e-01, -5.599547555037283e-01,  3.561550542052909e-01,  2.521045742250888e-01,  1.767398691534162e-01,  6.581792578632671e-03
  2.210000000000000e+00,  2.210424707084769e-03, -5.330365515295187e-01,  1.295251221539764e-01,  1.399687252266230e-01,  7.037516055718562e-01,  2.752150298218888e-01, -4.085582587209645e-01,  1.475329352538515e-01, -5.563029577653854e-01,  3.550918430989917e-01,  2.563899610311130e-01,  1.762460757686739e-01,  6.492243338148461e-03
  2.220000000000000e+00,  2.765676082428450e-03, -5.318666904737517e-01,  1.322445688053829e-01,  1.411859098770035e-01,  7.038930290888743e-01,  2.750667982820498e-01, -4.066550126581672e-01,  1.504701739052175e-01, -5.516085906537986e-01,  3.542382216393409e-01,  2.611894558404528e-01,  1.767568382931539e-01,  6.393080089758917e-03
  2.230000000000000e+00,  3.434485195818293e-03, -5.306501961133575e-01,  1.354771528707868e-01,  1.426499296083789e-01,  7.040485979645993e-01,  2.748951125237110e-01, -4.051190228195269e-01,  1.537594917572246e-01, -5.458772556936592e-01,  3.537652786249531e-01,  2.664364400382371e-01,  1.781826912813768e-01,  6.286672970243324e-03
  2.240000000000000e+00,  4.208911404159483e-03, -5.294297318745353e-01,  1.391638592511965e-01,  1.443392035259288e-01,  7.042156040432871e-01,  2.747027424632028e-01, -4.040394556692287e-01,  1.573259018509381e-01, -5.391313047272606e-01,  3.538606909828299e-01,  2.720701379056081e-01,  1.803882822410395e-01,  6.181978257336239e-03
  2.250000000000000e+00,  5.080634445201989e-03, -5.282298667325078e-01,  1.432448148337900e-01,  1.462307146421174e-01,  7.043930157728711e-01,  2.744918057457171e-01, -4.034659144578646e-01,  1.611138347672957e-01, -5.314146506919001e-01,  3.547153203384110e-01,  2.780482313873395e-01,  1.832038998882269e-01,  6.095519478168221e-03
  2.260000000000000e+00,  6.044778705673630e-03, -5.270476743667362e-01,  1.476770426246140e-01,  1.483078361030087e-01,  7.045825633052911e-01,  2.742627311114912e-01, -4.034151638799007e-01,  1.650970663585409e-01, -5.227938702485460e-01,  3.565048618967942e-01,  2.843662108938693e-01,  1.864360519217045e-01,  6.051114129059342e-03
  2.270000000000000e+00,  7.102808339103148e-03, -5.258513515545227e-01,  1.524458080808525e-01,  1.505659018471566e-01,  7.047891523118366e-01,  2.740136835771233e-01, -4.038799838780365e-01,  1.692795725879429e-01, -5.133534704489988e-01,  3.593697435319413e-01,  2.910721620155010e-01,  1.898816091560079e-01,  6.079030115866856e-03
