Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  2.270000000000000e+00, -3.578491341718374e-01,  7.576556979449189e-02, -1.100701470570561e-01,  5.154642810777845e-01,  4.049869016933254e-02, -8.981172143409029e-02
  2.280000000000000e+00, -3.364326616146490e-01,  8.123291123674425e-02, -1.167945408240154e-01,  5.657567872860242e-01,  8.389830472472479e-02, -1.074935925363639e-01
  2.290000000000000e+00, -3.123184614158110e-01,  8.581509585159708e-02, -1.226955299180738e-01,  6.188550937485159e-01,  1.262598626220396e-01, -1.237116164626583e-01
  2.300000000000000e+00, -2.858358152754087e-01,  8.969620297406533e-02, -1.276129486855259e-01,  6.740488908024463e-01,  1.656325505826971e-01, -1.374289854739112e-01
  2.310000000000000e+00, -2.573956370140064e-01,  9.300170183559819e-02, -1.314757175099539e-01,  7.305496399238511e-01,  2.000870149475001e-01, -1.476657209475349e-01
  2.320000000000000e+00, -2.274343570109354e-01,  9.577967219609951e-02, -1.342919322188462e-01,  7.875393289448206e-01,  2.279219355914313e-01, -1.536626106881970e-01
  2.330000000000000e+00, -1.963756451054470e-01,  9.800534292813712e-02, -1.361229332536173e-01,  8.442028347125652e-01,  2.478585860931616e-01, -1.549856431806403e-01
  2.340000000000000e+00, -1.646110060630615e-01,  9.960539497314502e-02, -1.370482828893779e-01,  8.997462551979236e-01,  2.592136364509952e-01, -1.515609567863654e-01
  2.350000000000000e+00, -1.324903384800214e-01,  1.004955973207002e-01, -1.371366329747288e-01,  9.534086239886906e-01,  2.620040658401162e-01, -1.436524675921196e-01
  2.360000000000000e+00, -1.003153050426625e-01,  1.006183091984956e-01, -1.364345247362311e-01,  1.004475148532746e+00,  2.569267082366190e-01, -1.318111025927164e-01
  2.370000000000000e+00, -6.833499691973556e-02,  9.996557555571894e-02, -1.349727224585908e-01,  1.052295637565831e+00,  2.452021503174393e-01, -1.168195119159922e-01
  2.380000000000000e+00, -3.674523431643350e-02,  9.858384291041777e-02, -1.327788568169527e-01,  1.096306442895049e+00,  2.283351344965076e-01, -9.963171429250775e-02
  2.390000000000000e+00, -5.693291589755840e-03,  9.656490048294963e-02, -1.298864799748424e-01,  1.136049055028755e+00,  2.078727698392361e-01, -8.129515820031537e-02
  2.400000000000000e+00,  2.471059813783170e-02,  9.403045007635691e-02, -1.263392539643363e-01,  1.171177853954871e+00,  1.852245150803811e-01, -6.285353551390975e-02
  2.410000000000000e+00,  5.437793923761298e-02,  9.111255632763382e-02, -1.221912887756570e-01,  1.201454851787423e+00,  1.615657432972430e-01, -4.524358319101537e-02
  2.420000000000000e+00,  8.323125770057804e-02,  8.793597902324812e-02, -1.175027201452022e-01,  1.226736909346941e+00,  1.378103673851585e-01, -2.920391184610505e-02
  2.430000000000000e+00,  1.111988706729793e-01,  8.460777544533071e-02, -1.123314230055510e-01,  1.246961055740878e+00,  1.146255161267547e-01, -1.520852352891162e-02
  2.440000000000000e+00,  1.382121013419540e-01,  8.121602429850183e-02, -1.067258433010418e-01,  1.262130957196026e+00,  9.246398167101275e-02, -3.433323231574116e-03
  2.450000000000000e+00,  1.642040579072301e-01,  7.783299075702566e-02, -1.007223246388337e-01,  1.272304684031645e+00,  7.160065846341590e-02,  6.240672991832562e-03
