Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  2.180000000000000e+00,  3.835441799397780e-01,  8.083636252625759e-02,  2.269536678018837e-01,  1.731479917280583e-01,  4.042254982893768e-02,  7.161824965026731e-03
  2.190000000000000e+00,  3.856490879896770e-01,  7.407900908077281e-02,  2.251969868811772e-01,  1.881263947347166e-01,  4.313946786433698e-02,  2.449755221025490e-02
  2.200000000000000e+00,  3.879911725641993e-01,  6.596612756794173e-02,  2.220973791709414e-01,  2.064386586681513e-01,  4.772588816725813e-02,  4.485304916743815e-02
  2.210000000000000e+00,  3.900479782727379e-01,  5.679628662332870e-02,  2.179677844989397e-01,  2.266749220691994e-01,  5.402578499072674e-02,  6.679613478824924e-02
  2.220000000000000e+00,  3.912823842800188e-01,  4.689902642553312e-02,  2.131367047571732e-01,  2.475760084200331e-01,  6.151731338409999e-02,  8.892687123502158e-02
  2.230000000000000e+00,  3.912121197247919e-01,  3.660537051824697e-02,  2.079774924061022e-01,  2.680700381693563e-01,  6.940822848515012e-02,  1.100545591336598e-01
  2.240000000000000e+00,  3.894666289788440e-01,  2.620375417195131e-02,  2.028603924911741e-01,  2.872740080164164e-01,  7.675058337883257e-02,  1.293467000770510e-01
  2.250000000000000e+00,  3.858224290797355e-01,  1.590114047554891e-02,  1.981020519593233e-01,  3.045094818886570e-01,  8.258963468484556e-02,  1.463281580137371e-01
  2.260000000000000e+00,  3.802079093506332e-01,  5.808367785712365e-03,  1.939463567609984e-01,  3.193266840223205e-01,  8.611977579710624e-02,  1.607529976941652e-01
  2.270000000000000e+00,  3.726728760416400e-01, -4.049168297219463e-03,  1.905565418358786e-01,  3.314981806737782e-01,  8.680114858411035e-02,  1.724944956495232e-01
  2.280000000000000e+00,  3.633368322029873e-01, -1.370133327412093e-02,  1.880122348499249e-01,  3.409722443784394e-01,  8.441761778108242e-02,  1.815223094116747e-01
  2.290000000000000e+00,  3.523409975551187e-01, -2.319189127330046e-02,  1.863165161299922e-01,  3.478104923021830e-01,  7.907247457285499e-02,  1.879156989709654e-01
  2.300000000000000e+00,  3.398213591522413e-01, -3.254016482703270e-02,  1.854065934170873e-01,  3.521358513187430e-01,  7.112594117951708e-02,  1.918520269554452e-01
  2.310000000000000e+00,  3.259036116988402e-01, -4.171935501546686e-02,  1.851608994179235e-01,  3.541006402670231e-01,  6.109917009039988e-02,  1.935710287334604e-01
  2.320000000000000e+00,  3.107088584080211e-01, -5.065564945760737e-02,  1.854062434222132e-01,  3.538727784385363e-01,  4.957810659171973e-02,  1.933443836736349e-01
  2.330000000000000e+00,  2.943582826794362e-01, -5.924283041986533e-02,  1.859305698162585e-01,  3.516335844576661e-01,  3.713742818766811e-02,  1.914595641044406e-01
  2.340000000000000e+00,  2.769722392108429e-01, -6.736466759524040e-02,  1.865028844722387e-01,  3.475780931753640e-01,  2.429038517573460e-02,  1.882104184396769e-01
  2.350000000000000e+00,  2.586669139354650e-01, -7.491848521095634e-02,  1.868984940928389e-01,  3.419103895060941e-01,  1.146253258177951e-02,  1.838901119860305e-01
  2.360000000000000e+00,  2.395522862920438e-01, -8.183537268070173e-02,  1.869244742328601e-01,  3.348324493109209e-01, -1.016016760402351e-03,  1.787816433452598e-01
  2.370000000000000e+00,  2.197340603501718e-01, -8.808825857058711e-02,  1.864382572518118e-01,  3.265343692923408e-01, -1.290924734138618e-02,  1.731384547875698e-01
  2.380000000000000e+00,  1.993163135413449e-01, -9.368760274018406e-02,  1.853576735504954e-01,  3.171903262030812e-01, -2.406873599974473e-02,  1.671594421522341e-01
  2.390000000000000e+00,  1.784026927803054e-01, -9.866911027264336e-02,  1.836605039526190e-01,  3.069604571883505e-01, -3.442243634503904e-02,  1.609735901659749e-01
  2.400000000000000e+00,  1.570935362723557e-01, -1.030805908939827e-01,  1.813726625105880e-01,  2.959949682141005e-01, -4.395907381677532e-02,  1.546454954015940e-01
  2.410000000000000e+00,  1.354817813548991e-01, -1.069712814073722e-01,  1.785470885680640e-01,  2.844386131273213e-01, -5.271225025741968e-02,  1.481986167064309e-01
  2.420000000000000e+00,  1.136532025992159e-01, -1.103841385230317e-01,  1.752397326156371e-01,  2.724354123728223e-01, -6.074812882005605e-02,  1.416439308470487e-01
  2.430000000000000e+00,  9.168919657856367e-02, -1.133524592623907e-01,  1.714914541380518e-01,  2.601312067119922e-01, -6.815607535237826e-02,  1.350048776579219e-01
  2.440000000000000e+00,  6.966522212048441e-02, -1.159012512297311e-01,  1.673209028125937e-01,  2.476715941603086e-01, -7.504006406228714e-02,  1.283356263326458e-01
  2.450000000000000e+00,  4.765914604282735e-02, -1.180524616204508e-01,  1.627304641468152e-01,  2.351994198606212e-01, -8.151028642638142e-02,  1.217303352382682e-01
  2.460000000000000e+00,  2.573852312402612e-02, -1.198262600666367e-01,  1.577139532724775e-01,  2.228498692926721e-01, -8.767910108661175e-02,  1.153169089383849e-01
  2.470000000000000e+00,  3.967631949457730e-03, -1.212425359486484e-01,  1.522725908821411e-01,  2.107480633998634e-01, -9.365777954145653e-02,  1.092384566029305e-01
  2.480000000000000e+00, -1.759725546432423e-02, -1.223198463224988e-01,  1.464272682386291e-01,  1.990049205619804e-01, -9.955439636407738e-02,  1.036290635237925e-01
  2.490000000000000e+00, -3.890750468274621e-02, -1.230749322514075e-01,  1.402232687197471e-01,  1.877161699194123e-01, -1.054714863547499e-01,  9.859454328266928e-02
  2.500000000000000e+00, -5.991430593940273e-02, -1.235228719860160e-01,  1.337256583864899e-01,  1.769672770064291e-01, -1.115054467405107e-01,  9.420094493946185e-02
  2.510000000000000e+00, -8.055596307408966e-02, -1.236783553563678e-01,  1.270122248831261e-01,  1.668420806924825e-01, -1.177471165765919e-01,  9.046800767298940e-02
  2.520000000000000e+00, -1.007496881648361e-01, -1.235591373227738e-01,  1.201698770253644e-01,  1.574291595141666e-01, -1.242804868043858e-01,  8.736627650093404e-02
  2.530000000000000e+00, -1.203905692608954e-01, -1.231915654827638e-01,  1.132925248673161e-01,  1.488236245065633e-01, -1.311790382680731e-01,  8.482078749247135e-02
  2.540000000000000e+00, -1.393526652006615e-01, -1.226169349224588e-01,  1.064759608517515e-01,  1.411258959576775e-01, -1.385013770871644e-01,  8.272438004272500e-02
  2.550000000000000e+00, -1.574938174716934e-01, -1.218959401737771e-01,  9.980945314823864e-02,  1.344377685247687e-01, -1.462875234852425e-01,  8.095670045420750e-02
  2.560000000000000e+00, -1.746685852236499e-01, -1.211080721992102e-01,  9.336736185935469e-02,  1.288555658361057e-01, -1.545569310020634e-01,  7.939979548913978e-02
  2.570000000000000e+00, -1.907463754024699e-01, -1.203457712668139e-01,  8.720361196224041e-02,  1.244613866556858e-01, -1.633082312148097e-01,  7.794598576042376e-02
  2.580000000000000e+00, -2.056293041298269e-01, -1.197053645032533e-01,  8.134971148005299e-02,  1.213138058161406e-01, -1.725196191435348e-01,  7.649911013985275e-02
