Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Left.ElbowFlexion.Pos[0],Main.HumanModel.BodyModel.Interface.Left.ElbowPronation.Pos[0],Main.HumanModel.BodyModel.Interface.Left.WristFlexion.Pos[0],Main.HumanModel.BodyModel.Left.ShoulderArm.Joints.RadioCarpalJointDeviation.Pos[0]
  3.100000000000000e+00,  2.446481545137060e+00,  1.624545949160093e-01,  1.861054178770215e+00,  2.920481883618379e-02,  7.086267797844638e-01,  2.056267089730673e-01,  2.028168023076035e-01,  4.461671856453580e-01, -1.016282842921960e-01,  6.581131243967230e-01,  9.442875652009929e-01,  1.325379830752791e-01,  1.261609386389618e-01
  3.110000000000000e+00,  2.446197102338701e+00,  1.626089664614570e-01,  1.861190076308114e+00,  2.916547537395718e-02,  7.086703517029634e-01,  2.056060693673588e-01,  2.032642854943735e-01,  4.475454393036913e-01, -9.904635128434182e-02,  6.587323471722493e-01,  9.431240718209773e-01,  1.319734583251341e-01,  1.261764609777363e-01
  3.120000000000000e+00,  2.445894273547101e+00,  1.628278230820324e-01,  1.861266404470496e+00,  2.911261485222925e-02,  7.087205345127751e-01,  2.055827451457989e-01,  2.035277610551509e-01,  4.486792416953348e-01, -9.675763201192780e-02,  6.594006842784330e-01,  9.419211025037908e-01,  1.314486140218021e-01,  1.262472784809379e-01
  3.130000000000000e+00,  2.445573956948474e+00,  1.631016952852518e-01,  1.861294022752827e+00,  2.904820789917979e-02,  7.087765947093537e-01,  2.055570026957341e-01,  2.036078196650755e-01,  4.495309820319842e-01, -9.477715927168458e-02,  6.601109513466485e-01,  9.406716366889192e-01,  1.309552997112915e-01,  1.263668154659773e-01
  3.140000000000000e+00,  2.445237251798042e+00,  1.634216038060874e-01,  1.861282944345231e+00,  2.897413145884937e-02,  7.088378088136319e-01,  2.055291088809175e-01,  2.035028832686144e-01,  4.501002566709775e-01, -9.311336691276829e-02,  6.608579405086897e-01,  9.394386562092029e-01,  1.305329896302565e-01,  1.265383297995640e-01
  3.150000000000000e+00,  2.444884337346468e+00,  1.637800793304300e-01,  1.861242351164647e+00,  2.889192884326851e-02,  7.089036625295578e-01,  2.054992402749066e-01,  2.032179426901800e-01,  4.503610855457279e-01, -9.177384313038271e-02,  6.616245048016105e-01,  9.382238655781417e-01,  1.301728522603954e-01,  1.267517410147532e-01
  3.160000000000000e+00,  2.444515391892768e+00,  1.641707011620267e-01,  1.861180105840355e+00,  2.880292820607306e-02,  7.089737118782291e-01,  2.054675493745757e-01,  2.027582450741486e-01,  4.503049262777470e-01, -9.076138178688944e-02,  6.623918350926985e-01,  9.370543952412703e-01,  1.298820188023789e-01,  1.269994638778500e-01
  3.170000000000000e+00,  2.444130520109904e+00,  1.645882745764871e-01,  1.861102613390885e+00,  2.870820470111774e-02,  7.090476039372421e-01,  2.054341558907668e-01,  2.021305230555353e-01,  4.499299466741027e-01, -9.007502620001888e-02,  6.631376634610827e-01,  9.359594021860669e-01,  1.296670652891467e-01,  1.272726150038124e-01
  3.180000000000000e+00,  2.443729893867002e+00,  1.650287906346639e-01,  1.861014709913192e+00,  2.860859326816492e-02,  7.091250581561485e-01,  2.053991558190515e-01,  2.013427007305584e-01,  4.492408384612894e-01, -8.971019623666145e-02,  6.638369707186265e-01,  9.349688208522563e-01,  1.295338099788245e-01,  1.275612358634150e-01
  3.190000000000000e+00,  2.443313891043105e+00,  1.654893256529433e-01,  1.860919630231397e+00,  2.850471383369956e-02,  7.092058438695305e-01,  2.053626317853568e-01,  2.004036136665313e-01,  4.482484263848163e-01, -8.965888394609565e-02,  6.644627296098453e-01,  9.341121938888246e-01,  1.294871655903064e-01,  1.278545655675815e-01
  3.200000000000000e+00,  2.442883219398112e+00,  1.659678946580282e-01,  1.860819051028366e+00,  2.839700540336813e-02,  7.092897563301188e-01,  2.053246636601342e-01,  1.993227598897372e-01,  4.469690906236016e-01, -8.990991554984037e-02,  6.649866631411754e-01,  9.334176090674796e-01,  1.295310291900504e-01,  1.281413532631868e-01
  3.210000000000000e+00,  2.442439012794213e+00,  1.664632746847618e-01,  1.860713203868618e+00,  2.828576528982181e-02,  7.093765937160813e-01,  2.052853383739829e-01,  1.981100948903261e-01,  4.454240329118410e-01, -9.044927521544284e-02,  6.653800029692725e-01,  9.329107758605255e-01,  1.296682047332291e-01,  1.284101993151675e-01
  3.220000000000000e+00,  2.441982889009515e+00,  1.669748139701059e-01,  1.860601050091647e+00,  2.817118981104494e-02,  7.094661374080948e-01,  2.052447579411683e-01,  1.967758799132489e-01,  4.436384177301441e-01, -9.126048390882516e-02,  6.656142352097606e-01,  9.326142610319799e-01,  1.299003514246866e-01,  1.286499108348216e-01
  3.230000000000000e+00,  2.441516961783011e+00,  1.675022418282745e-01,  1.860480507273237e+00,  2.805341321425917e-02,  7.095581373995329e-01,  2.052030448958852e-01,  1.953305880825989e-01,  4.416404197897678e-01, -9.232502399839214e-02,  6.656618225541743e-01,  9.325468908729784e-01,  1.302279508544399e-01,  1.288498544373262e-01
  3.240000000000000e+00,  2.441043804204758e+00,  1.680454915252909e-01,  1.860348714924911e+00,  2.793254225971955e-02,  7.096523040525301e-01,  2.051603446451971e-01,  1.937848675550914e-01,  4.394602087003444e-01, -9.362279743835360e-02,  6.654968922498765e-01,  9.327233193084651e-01,  1.306502872374304e-01,  1.290002877473043e-01
  3.250000000000000e+00,  2.440566365685062e+00,  1.686045450854833e-01,  1.860202325474800e+00,  2.780868476713975e-02,  7.097483066103335e-01,  2.051168246125331e-01,  1.921495552862947e-01,  4.371289018169002e-01, -9.513260258285265e-02,  6.650958793642388e-01,  9.331537562065988e-01,  1.311654377331934e-01,  1.290926514142325e-01
  3.260000000000000e+00,  2.440087849895874e+00,  1.691793051612770e-01,  1.860037805442557e+00,  2.768197136120035e-02,  7.098457780260456e-01,  2.050726704384978e-01,  1.904357297281255e-01,  4.346775169754882e-01, -9.683261237160695e-02,  6.644381140715357e-01,  9.338438482853406e-01,  1.317702732749128e-01,  1.291198054156821e-01
  3.270000000000000e+00,  2.439611565591025e+00,  1.697694954106695e-01,  1.859851731200539e+00,  2.755257053321353e-02,  7.099443248863464e-01,  2.050280798680634e-01,  1.886547865782591e-01,  4.321359579540267e-01, -9.870083521236268e-02,  6.635063408901252e-01,  9.347947049536444e-01,  1.324604740783244e-01,  1.290761970909296e-01
  3.280000000000000e+00,  2.439140765588189e+00,  1.703745875709844e-01,  1.859641063986689e+00,  2.742069788225842e-02,  7.100435405771933e-01,  2.049832552461286e-01,  1.868185189987556e-01,  4.295320665822857e-01, -1.007155396673393e-01,  6.622871572479857e-01,  9.360030620226100e-01,  1.332305673757176e-01,  1.289579532963155e-01
  3.290000000000000e+00,  2.438678491002956e+00,  1.709937508595263e-01,  1.859403390045876e+00,  2.728662095021048e-02,  7.101430194278269e-01,  2.049383957330536e-01,  1.849391828133287e-01,  4.268907758121303e-01, -1.028556252859909e-01,  6.607713588623032e-01,  9.374615763363359e-01,  1.340739972864996e-01,  1.287628947718548e-01
  3.300000000000000e+00,  2.438227437700603e+00,  1.716258177283840e-01,  1.859137114009993e+00,  2.715066136320190e-02,  7.102423694455430e-01,  2.048936904046324e-01,  1.830295283530286e-01,  4.242333971305282e-01, -1.051009247653585e-01,  6.589541806324627e-01,  9.391592430779522e-01,  1.349832375622291e-01,  1.284904766018822e-01
  3.310000000000000e+00,  2.437789859991112e+00,  1.722692593037531e-01,  1.858841596800380e+00,  2.701319605025874e-02,  7.103412214041295e-01,  2.048493133244938e-01,  1.811027836087260e-01,  4.215770729706531e-01, -1.074324269838879e-01,  6.568354243303640e-01,  9.410819244707771e-01,  1.359499568711758e-01,  1.281416638235448e-01
  3.320000000000000e+00,  2.437367522855202e+00,  1.729221640802052e-01,  1.858517233359282e+00,  2.687465913391088e-02,  7.104392324781814e-01,  2.048054214627966e-01,  1.791725779137945e-01,  4.189344200277707e-01, -1.098324160393793e-01,  6.544194683381984e-01,  9.432129737978076e-01,  1.369652432232396e-01,  1.277187552380394e-01
  3.330000000000000e+00,  2.436961709014105e+00,  1.735822145331982e-01,  1.858165469867192e+00,  2.673554571033781e-02,  7.105360832589560e-01,  2.047621560204464e-01,  1.772528010553494e-01,  4.163133826714546e-01, -1.122845276855706e-01,  6.517151598197749e-01,  9.455339327670893e-01,  1.380198892964808e-01,  1.272251708733952e-01
  3.340000000000000e+00,  2.436573281228521e+00,  1.742466582777122e-01,  1.857788764437528e+00,  2.659641816858301e-02,  7.106314678172788e-01,  2.047196473110242e-01,  1.753573990676249e-01,  4.137173072443851e-01, -1.147737308749745e-01,  6.487355955026254e-01,  9.480252740404937e-01,  1.391047342215299e-01,  1.266652193645226e-01
  3.350000000000000e+00,  2.436202794107037e+00,  1.749122729351922e-01,  1.857390499072640e+00,  2.645791503326330e-02,  7.107250773840263e-01,  2.046780229097993e-01,  1.735001142898979e-01,  4.111452384929907e-01, -1.172862476757072e-01,  6.454978029977381e-01,  9.506671553918451e-01,  1.402110504474155e-01,  1.260438609539729e-01
  3.360000000000000e+00,  2.435850643897429e+00,  1.755753268775406e-01,  1.856974853555299e+00,  2.632076157916850e-02,  7.108165791415905e-01,  2.046374183288898e-01,  1.716941831040658e-01,  4.085924291806366e-01, -1.198094290802036e-01,  6.420223395666346e-01,  9.534401483359882e-01,  1.413309573584883e-01,  1.253664802668679e-01
  3.370000000000000e+00,  2.435517239826582e+00,  1.762315412060988e-01,  1.856546653578826e+00,  2.618578074432877e-02,  7.109055924639771e-01,  2.045979890647782e-01,  1.699520097458008e-01,  4.060510435489155e-01, -1.223316067132992e-01,  6.383328289267625e-01,  9.563259026660182e-01,  1.424578369503663e-01,  1.246386808646223e-01
  3.380000000000000e+00,  2.435203176793727e+00,  1.768760614637648e-01,  1.856111205836293e+00,  2.605390220495359e-02,  7.109916656649673e-01,  2.045599225128414e-01,  1.682848383964099e-01,  4.035110250703917e-01, -1.248419410399990e-01,  6.344554586080704e-01,  9.593077092591104e-01,  1.435867217307190e-01,  1.238661112027579e-01
  3.390000000000000e+00,  2.434909387348364e+00,  1.775034500329514e-01,  1.855674131910998e+00,  2.592616701323434e-02,  7.110742567700260e-01,  2.045234480194362e-01,  1.667024479455634e-01,  4.009610893819148e-01, -1.273302852805744e-01,  6.304184603859700e-01,  9.623709269296944e-01,  1.447146216715371e-01,  1.230543291089957e-01
  3.400000000000000e+00,  2.434637250977511e+00,  1.781077115944394e-01,  1.855241210983282e+00,  2.580372499241620e-02,  7.111527219773220e-01,  2.044888432664136e-01,  1.652128941593201e-01,  3.983897947798667e-01, -1.297870811335992e-01,  6.262515943931383e-01,  9.655032447843487e-01,  1.458407560474619e-01,  1.222087093962602e-01
  3.410000000000000e+00,  2.434388641296873e+00,  1.786823638355289e-01,  1.854818238693407e+00,  2.568782224410060e-02,  7.112263151993434e-01,  2.044564353126951e-01,  1.638223222242526e-01,  3.957866356951320e-01, -1.322032977601333e-01,  6.219856539019230e-01,  9.686947593698990e-01,  1.469666578787378e-01,  1.213343966270407e-01
  3.420000000000000e+00,  2.434165896720299e+00,  1.792205635742557e-01,  1.854410906301077e+00,  2.557977667670629e-02,  7.112942013560135e-01,  2.044265949653599e-01,  1.625348687650186e-01,  3.931430995981295e-01, -1.345704197345740e-01,  6.176520028283331e-01,  9.719378556548071e-01,  1.480961239605391e-01,  1.204363022456956e-01
  3.430000000000000e+00,  2.433971707509569e+00,  1.797152944866393e-01,  1.854024700812754e+00,  2.548094040079255e-02,  7.113554849091138e-01,  2.043997237280368e-01,  1.613526665637304e-01,  3.904536254503954e-01, -1.368804833030945e-01,  6.132821524079549e-01,  9.752268922900216e-01,  1.492349923133837e-01,  1.195191422295634e-01
  3.440000000000000e+00,  2.433808921197342e+00,  1.801596168209677e-01,  1.853664823405001e+00,  2.539264912619402e-02,  7.114092535503677e-01,  2.043762333470474e-01,  1.602759576359682e-01,  3.877164027374209e-01, -1.391261539654047e-01,  6.089073778437800e-01,  9.785577043563960e-01,  1.503907411653960e-01,  1.185875081611434e-01
  3.450000000000000e+00,  2.433680278387488e+00,  1.805469723780266e-01,  1.853336120691033e+00,  2.531616018053431e-02,  7.114546351260936e-01,  2.043565188779538e-01,  1.593033115883696e-01,  3.849339549910292e-01, -1.413008327293716e-01,  6.045583707967594e-01,  9.819269503810442e-01,  1.515719186722733e-01,  1.176459614119804e-01
  3.460000000000000e+00,  2.433588100588756e+00,  1.808715303859540e-01,  1.853043021580936e+00,  2.525258231280254e-02,  7.114908640121749e-01,  2.043409271195507e-01,  1.584319370933742e-01,  3.821134610703213e-01, -1.433987740899743e-01,  6.002649200248592e-01,  9.853313440783871e-01,  1.527874294179340e-01,  1.166991373052837e-01
  3.470000000000000e+00,  2.433533959671729e+00,  1.811285526670930e-01,  1.852789472131727e+00,  2.520280183779254e-02,  7.115173515068974e-01,  2.043297230796245e-01,  1.576580657068698e-01,  3.792667816848959e-01, -1.454151964546124e-01,  5.960556108608657e-01,  9.887668240307630e-01,  1.540457206713544e-01,  1.157518441247983e-01
  3.480000000000000e+00,  2.433518363462451e+00,  1.813147507066355e-01,  1.852578862111281e+00,  2.516741073190148e-02,  7.115337536516950e-01,  2.043230577083947e-01,  1.569773799995764e-01,  3.764101774300568e-01, -1.473463658145574e-01,  5.919575347282604e-01,  9.922277251387989e-01,  1.553539264485743e-01,  1.148091411093676e-01
  3.490000000000000e+00,  2.433540492834857e+00,  1.814286039174025e-01,  1.852413939935636e+00,  2.514664284740638e-02,  7.115400294591259e-01,  2.043209403415755e-01,  1.563854530510309e-01,  3.735637269609893e-01, -1.491896360634389e-01,  5.879960024943406e-01,  9.957060225696696e-01,  1.567170385397613e-01,  1.138763805567413e-01
  3.500000000000000e+00,  2.433598021984291e+00,  1.814706083623902e-01,  1.852296716844244e+00,  2.514032431889796e-02,  7.115364829764872e-01,  2.043232190559095e-01,  1.558781644599644e-01,  3.707504781149833e-01, -1.509434342684312e-01,  5.841942597451952e-01,  9.991907205930594e-01,  1.581371787253807e-01,  1.129592021447044e-01
  3.510000000000000e+00,  2.433687045632281e+00,  1.814434286935695e-01,  1.852228365968036e+00,  2.514784349796814e-02,  7.115237839350231e-01,  2.043295714602764e-01,  1.554520594843806e-01,  3.679953883370710e-01, -1.526071857879333e-01,  5.805732073045222e-01,  1.002667453852330e+00,  1.596130437868009e-01,  1.120634725602762e-01
  3.520000000000000e+00,  2.433802125735631e+00,  1.813519329603684e-01,  1.852209126421383e+00,  2.516814439189058e-02,  7.115029637905583e-01,  2.043395073989314e-01,  1.551046227348467e-01,  3.653241307579866e-01, -1.541811815140071e-01,  5.771511356620049e-01,  1.006118356347420e+00,  1.611395838740688e-01,  1.111951701065652e-01
  3.530000000000000e+00,  2.433936259852580e+00,  1.812030498363892e-01,  1.852238512465930e+00,  2.519974969962197e-02,  7.114754060466485e-01,  2.043523730579350e-01,  1.548335889215589e-01,  3.627718624428453e-01, -1.556659272371551e-01,  5.739456717404235e-01,  1.009540796683042e+00,  1.627208667527703e-01,  1.103633008803140e-01
  3.540000000000000e+00,  2.434081903807343e+00,  1.810057316675221e-01,  1.852314186117156e+00,  2.524079144678099e-02,  7.114427188875025e-01,  2.043674177109003e-01,  1.546403412948658e-01,  3.603430787794564e-01, -1.570637897248461e-01,  5.709650838340883e-01,  1.012875398979958e+00,  1.643199827522651e-01,  1.095677393638275e-01
  3.550000000000000e+00,  2.434230258514984e+00,  1.807703670359173e-01,  1.852433486655746e+00,  2.528909728504600e-02,  7.114067706186994e-01,  2.043837699189771e-01,  1.545249373588345e-01,  3.580674454930541e-01, -1.583760055686280e-01,  5.682205457735181e-01,  1.016112895661631e+00,  1.659331766914504e-01,  1.088164440765929e-01
  3.560000000000000e+00,  2.434372349799871e+00,  1.805085044381381e-01,  1.852592529283994e+00,  2.534226738840555e-02,  7.113695368582766e-01,  2.044005150468796e-01,  1.544891328285110e-01,  3.559620365201941e-01, -1.596042845886342e-01,  5.657180289629146e-01,  1.019226121598844e+00,  1.675427520821368e-01,  1.081139687678203e-01
  3.570000000000000e+00,  2.434499291236385e+00,  1.802323272602438e-01,  1.852786542465410e+00,  2.539777684702578e-02,  7.113330261409263e-01,  2.044167291184294e-01,  1.545353413628157e-01,  3.540397515482889e-01, -1.607501651755298e-01,  5.634602808736762e-01,  1.022188035090610e+00,  1.691296666182383e-01,  1.074640326031575e-01
  3.580000000000000e+00,  2.434602689205959e+00,  1.799541356516899e-01,  1.853010035559329e+00,  2.545308218984010e-02,  7.112991903838487e-01,  2.044315203746180e-01,  1.546663164356304e-01,  3.523090312350683e-01, -1.618148641499155e-01,  5.614469336645983e-01,  1.024972961868398e+00,  1.706745508486466e-01,  1.068693981024399e-01
  3.590000000000000e+00,  2.434675001560901e+00,  1.796858374085992e-01,  1.853257010402697e+00,  2.550572676448579e-02,  7.112698429027193e-01,  2.044440667027093e-01,  1.548848055152626e-01,  3.507738514808720e-01, -1.627991812368597e-01,  5.596746967995905e-01,  1.027557789111647e+00,  1.721587233716443e-01,  1.063318081067958e-01
  3.600000000000000e+00,  2.434709827499020e+00,  1.794384815785764e-01,  1.853521201494613e+00,  2.555343795307334e-02,  7.112465891534345e-01,  2.044536466186130e-01,  1.551932076323202e-01,  3.494339686421463e-01, -1.637034631779939e-01,  5.581376242665723e-01,  1.029923011373822e+00,  1.735651212390368e-01,  1.058519854829950e-01
  3.610000000000000e+00,  2.434702114749386e+00,  1.792218630807753e-01,  1.853796325960127e+00,  2.559421015477046e-02,  7.112307737346780e-01,  2.044596623265107e-01,  1.555932626870655e-01,  3.482853662502037e-01, -1.645276265386053e-01,  5.568274405687226e-01,  1.032053543142588e+00,  1.748790744629387e-01,  1.054296904897968e-01
  3.620000000000000e+00,  2.434648278904191e+00,  1.790442190470752e-01,  1.854076323389201e+00,  2.562636892980605e-02,  7.112234454247470e-01,  2.044616542433724e-01,  1.560857952137641e-01,  3.473208425473759e-01, -1.652712328735105e-01,  5.557339053811318e-01,  1.033939240085788e+00,  1.760888734271632e-01,  1.050638242423627e-01
  3.630000000000000e+00,  2.434546237794883e+00,  1.789120288593206e-01,  1.854355566881178e+00,  2.564861347362327e-02,  7.112253403546730e-01,  2.044593071598501e-01,  1.566705277658829e-01,  3.465306751579296e-01, -1.659336057616518e-01,  5.548451946397128e-01,  1.035575104282568e+00,  1.771861016807579e-01,  1.047525626854434e-01
  3.640000000000000e+00,  2.434395370388480e+00,  1.788299209446554e-01,  1.854629029888583e+00,  2.566003649601259e-02,  7.112368819984295e-01,  2.044524488421776e-01,  1.573459706098576e-01,  3.459033036502517e-01, -1.665139766260436e-01,  5.541482760574283e-01,  1.036961182920469e+00,  1.781657310048896e-01,  1.044935041803578e-01
  3.650000000000000e+00,  2.434196414318053e+00,  1.788006811812542e-01,  1.854892398257787e+00,  2.566012239514769e-02,  7.112581955953924e-01,  2.044410423221466e-01,  1.581093860191025e-01,  3.454259808458322e-01, -1.670116453089740e-01,  5.536292594975298e-01,  1.038102200200774e+00,  1.790259980980866e-01,  1.042838148753744e-01
  3.660000000000000e+00,  2.433951318699055e+00,  1.788253509081976e-01,  1.855142122543514e+00,  2.564872617902214e-02,  7.112891339430734e-01,  2.044251733711437e-01,  1.589568180767093e-01,  3.450853571745233e-01, -1.674261419253386e-01,  5.532737068873850e-01,  1.039006984617348e+00,  1.797681004608306e-01,  1.041203588623885e-01
  3.670000000000000e+00,  2.433663069391156e+00,  1.789033974361492e-01,  1.855375411578610e+00,  2.562603677788096e-02,  7.113293111984658e-01,  2.044050347258527e-01,  1.598831732604958e-01,  3.448679767581970e-01, -1.677573783028801e-01,  5.530668918441882e-01,  1.039687766057838e+00,  1.803957614473417e-01,  1.039998040555337e-01
  3.680000000000000e+00,  2.433335502662878e+00,  1.790329367603065e-01,  1.855590173849587e+00,  2.559252914279080e-02,  7.113781413505220e-01,  2.043809085640725e-01,  1.608823336273610e-01,  3.447606770969392e-01, -1.680057799709459e-01,  5.529940051701454e-01,  1.040159418917896e+00,  1.809147201529969e-01,  1.039186990671380e-01
  3.690000000000000e+00,  2.432973120724736e+00,  1.792109868384167e-01,  1.855784917951616e+00,  2.554890983681113e-02,  7.114348783018825e-01,  2.043531485564208e-01,  1.619472833857201e-01,  3.447508945898923e-01, -1.681723928139170e-01,  5.530403081591787e-01,  1.040438719814717e+00,  1.813322008572608e-01,  1.038735205277514e-01
  3.700000000000000e+00,  2.432580919326314e+00,  1.794337301233092e-01,  1.855958626872984e+00,  2.549606073995864e-02,  7.114986549430833e-01,  2.043221625870891e-01,  1.630702310254263e-01,  3.448268846433188e-01, -1.682589618120228e-01,  5.531912406016476e-01,  1.040543673917261e+00,  1.816564099210152e-01,  1.038606939641139e-01
  3.710000000000000e+00,  2.432164234086141e+00,  1.796967657462812e-01,  1.856110622892065e+00,  2.543498505970224e-02,  7.115685191427310e-01,  2.042883969773512e-01,  1.642427126584437e-01,  3.449778675607617e-01, -1.682679824335438e-01,  5.534324939750945e-01,  1.040492945459992e+00,  1.818960967428704e-01,  1.038765943021221e-01
  3.720000000000000e+00,  2.431728608803846e+00,  1.799953345253965e-01,  1.856240440349106e+00,  2.536675916990639e-02,  7.116434651519041e-01,  2.042523227848546e-01,  1.654556673982870e-01,  3.451941102476657e-01, -1.682027279586754e-01,  5.537500623335331e-01,  1.040305408824778e+00,  1.820602015167820e-01,  1.039175341308193e-01
  3.730000000000000e+00,  2.431279686002167e+00,  1.803245035841785e-01,  1.856347722465654e+00,  2.529249295714621e-02,  7.117224594919717e-01,  2.042144245045080e-01,  1.666994819126644e-01,  3.454669500549467e-01, -1.680672580676179e-01,  5.541302838050924e-01,  1.039999819381304e+00,  1.821575981595922e-01,  1.039797490075918e-01
  3.740000000000000e+00,  2.430823117597305e+00,  1.806793015755517e-01,  1.856432155815946e+00,  2.521330039594490e-02,  7.118044609339114e-01,  2.041751912730373e-01,  1.679640079843610e-01,  3.457887622950793e-01, -1.678664151680662e-01,  5.545598844347290e-01,  1.039594590015413e+00,  1.821969277544584e-01,  1.040593893542865e-01
  3.750000000000000e+00,  2.430364491904247e+00,  1.810548001499515e-01,  1.856493452152603e+00,  2.513028107332331e-02,  7.118884346777201e-01,  2.041351104769916e-01,  1.692385633451741e-01,  3.461528687071561e-01, -1.676058149815082e-01,  5.550260336396157e-01,  1.039107650913128e+00,  1.821865077820835e-01,  1.041525278564435e-01
  3.760000000000000e+00,  2.429909272086388e+00,  1.814461423281359e-01,  1.856531382287429e+00,  2.504451234308330e-02,  7.119733613183802e-01,  2.040946634742923e-01,  1.705119315261540e-01,  3.465533819289036e-01, -1.672918367377737e-01,  5.555164172120719e-01,  1.038556366709416e+00,  1.821342963730421e-01,  1.042551896458263e-01
  3.770000000000000e+00,  2.429462740620461e+00,  1.818485236401172e-01,  1.856545860906995e+00,  2.495705076280488e-02,  7.120582416331990e-01,  2.040543229619019e-01,  1.717723803190541e-01,  3.469849820168155e-01, -1.669316158320457e-01,  5.560193299874386e-01,  1.037957485849281e+00,  1.820478890749423e-01,  1.043634099604143e-01
  3.780000000000000e+00,  2.429029944400726e+00,  1.822571369649604e-01,  1.856537074896379e+00,  2.486894051743280e-02,  7.121420986148855e-01,  2.040145513701830e-01,  1.730077200155406e-01,  3.474426259131788e-01, -1.665330379964236e-01,  5.565237863365775e-01,  1.037327100751405e+00,  1.819345276479079e-01,  1.044733205837824e-01
  3.790000000000000e+00,  2.428615635725782e+00,  1.826670966328119e-01,  1.856505641419262e+00,  2.478122570808995e-02,  7.122239784850061e-01,  2.039757995443009e-01,  1.742054214882398e-01,  3.479211996102547e-01, -1.661047292185527e-01,  5.570196430300786e-01,  1.036680602604160e+00,  1.818011051508754e-01,  1.045812623514865e-01
  3.800000000000000e+00,  2.428224205582596e+00,  1.830733610497762e-01,  1.856452776216888e+00,  2.469496277889042e-02,  7.123029526084228e-01,  2.039385049073386e-01,  1.753528102038633e-01,  3.484151350863393e-01, -1.656560303091050e-01,  5.574977262535570e-01,  1.036032619987125e+00,  1.816541576735216e-01,  1.046839167086796e-01
  3.810000000000000e+00,  2.427859607430229e+00,  1.834706753173369e-01,  1.856380447987851e+00,  2.461122905136755e-02,  7.123781222347031e-01,  2.039030883107202e-01,  1.764373454529974e-01,  3.489180287014597e-01, -1.651969398341259e-01,  5.579499530523493e-01,  1.035396934891413e+00,  1.814998389625804e-01,  1.047784451387177e-01
  3.820000000000000e+00,  2.427525272080025e+00,  1.838535554581182e-01,  1.856291491917183e+00,  2.453112345170887e-02,  7.124486277559523e-01,  2.038699488959134e-01,  1.774469848614920e-01,  3.494223128625873e-01, -1.647380048511247e-01,  5.583694376048857e-01,  1.034786372247638e+00,  1.813438785658583e-01,  1.048626217323504e-01
  3.830000000000000e+00,  2.427224017040722e+00,  1.842163337409775e-01,  1.856189655059692e+00,  2.445575601910800e-02,  7.125136637058925e-01,  2.038394565098888e-01,  1.783706235716364e-01,  3.499190462836572e-01, -1.642901363960064e-01,  5.587505748134887e-01,  1.034212659242942e+00,  1.811915261840433e-01,  1.049349417940179e-01
  3.840000000000000e+00,  2.426957956356603e+00,  1.845532801861832e-01,  1.856079548676414e+00,  2.438622371256587e-02,  7.125725000596955e-01,  2.038119415207570e-01,  1.791985867546313e-01,  3.503978977348250e-01, -1.638643267083346e-01,  5.590890978829856e-01,  1.033686248453261e+00,  1.810474844220479e-01,  1.049946887200568e-01
  3.850000000000000e+00,  2.426729568887902e+00,  1.848577660151259e-01,  1.855966458663727e+00,  2.432379486577706e-02,  7.126242881052586e-01,  2.037877881536851e-01,  1.799195913657481e-01,  3.508459198335743e-01, -1.634728178412846e-01,  5.593804610314329e-01,  1.033218358136470e+00,  1.809164560102542e-01,  1.050415408197104e-01
  3.860000000000000e+00,  2.426537623948353e+00,  1.851259639425991e-01,  1.855856444650722e+00,  2.426911716980770e-02,  7.126688467741603e-01,  2.037670582125474e-01,  1.805335390236981e-01,  3.512528526950457e-01, -1.631233952331979e-01,  5.596256510478226e-01,  1.032812923094855e+00,  1.808009189255105e-01,  1.050769755100312e-01
  3.870000000000000e+00,  2.426374461370002e+00,  1.853625956103899e-01,  1.855752407940379e+00,  2.422108980875842e-02,  7.127074554504823e-01,  2.037491308746186e-01,  1.810614654660735e-01,  3.516212475456611e-01, -1.628114263288648e-01,  5.598345782906101e-01,  1.032459117107863e+00,  1.806987261555683e-01,  1.051041679642976e-01
