Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Right.ElbowFlexion.Pos[0],Main.HumanModel.BodyModel.Interface.Right.ElbowPronation.Pos[0],Main.HumanModel.BodyModel.Interface.Right.WristFlexion.Pos[0],Main.HumanModel.BodyModel.Right.ShoulderArm.Joints.RadioCarpalJointDeviation.Pos[0]
  2.980000000000000e+00,  2.193379492322214e-01, -1.769659167899466e+00, -1.838135638064089e-01,  6.831094925215295e-03,  7.393905796379098e-01,  1.894230446001677e-01,  2.804158483811455e-01,  5.621915028762706e-01, -2.179711321087590e-01,  6.985661834314461e-01,  8.347034828555457e-01,  1.775843225302344e-01,  6.083168445051403e-02
  2.990000000000000e+00,  2.188340701330426e-01, -1.770044794883875e+00, -1.832740208425499e-01,  6.912672177229400e-03,  7.391999052190412e-01,  1.895351090788083e-01,  2.796350857270006e-01,  5.602143695659343e-01, -2.147620489021824e-01,  7.075887658673883e-01,  8.300045479933964e-01,  1.782283810823564e-01,  6.273357847675431e-02
  3.000000000000000e+00,  2.183238195324376e-01, -1.770464787935446e+00, -1.827222204750294e-01,  6.996280162414590e-03,  7.390024594058440e-01,  1.896510912498717e-01,  2.789361592381258e-01,  5.581303038703210e-01, -2.116150634670834e-01,  7.166633325419335e-01,  8.252464525579358e-01,  1.788245324195770e-01,  6.467939033973295e-02
  3.010000000000000e+00,  2.178115529271849e-01, -1.770909808040172e+00, -1.821638678948337e-01,  7.081095795641061e-03,  7.388008626515977e-01,  1.897694261607635e-01,  2.783282772618140e-01,  5.559617007639694e-01, -2.085567349718849e-01,  7.257277086575085e-01,  8.204826193974093e-01,  1.793730429046310e-01,  6.666170137584106e-02
  3.020000000000000e+00,  2.173011751493791e-01, -1.771370571094073e+00, -1.816042416801761e-01,  7.166349302499224e-03,  7.385975957645270e-01,  1.898886369211190e-01,  2.778188332142582e-01,  5.537362880330354e-01, -2.056101098052709e-01,  7.347188826714097e-01,  8.157656492137564e-01,  1.798747952654021e-01,  6.867108030101832e-02
  3.030000000000000e+00,  2.167961648645564e-01, -1.771838072657015e+00, -1.810481761084482e-01,  7.251326905645448e-03,  7.383949712483744e-01,  1.900073518143341e-01,  2.774131204739893e-01,  5.514862950253054e-01, -2.027946853130870e-01,  7.435737344567815e-01,  8.111457087950216e-01,  1.803311912516379e-01,  7.069617054269174e-02
  3.040000000000000e+00,  2.162996261625722e-01, -1.772303796790661e+00, -1.805000723121735e-01,  7.335369413004202e-03,  7.381951147922308e-01,  1.901243151865357e-01,  2.771142084926260e-01,  5.492474043289975e-01, -2.001264843969934e-01,  7.522297291297462e-01,  8.066691914949818e-01,  1.807440316502145e-01,  7.272385696236808e-02
  3.050000000000000e+00,  2.158143539837051e-01, -1.772759905942971e+00, -1.799639264280217e-01,  7.417868403047677e-03,  7.379999538026933e-01,  1.902383939890828e-01,  2.769229655701479e-01,  5.470575669585109e-01, -1.976182155199029e-01,  7.606255627693346e-01,  8.023777145529934e-01,  1.811153883510397e-01,  7.473950512565639e-02
  3.060000000000000e+00,  2.153429006993450e-01, -1.773199408585197e+00, -1.794433633322036e-01,  7.498261696991301e-03,  7.378112100897793e-01,  1.903485817046905e-01,  2.768382034622504e-01,  5.449557608715200e-01, -1.952794948230043e-01,  7.687017513579111e-01,  7.983074820796731e-01,  1.814474818022523e-01,  7.672726302705450e-02
  3.070000000000000e+00,  2.148876331196945e-01, -1.773616300885915e+00, -1.789416663519519e-01,  7.576029587655648e-03,  7.376303944166820e-01,  1.904540010212190e-01,  2.768569131286398e-01,  5.429807658486244e-01, -1.931171104429581e-01,  7.764011589565404e-01,  7.944890081951982e-01,  1.817425740437772e-01,  7.867041185141019e-02
  3.080000000000000e+00,  2.144507721245227e-01, -1.774005678297121e+00, -1.784617960904992e-01,  7.650692910023413e-03,  7.374588014620502e-01,  1.905539061164932e-01,  2.769745593144938e-01,  5.411700167772645e-01, -1.911353128288817e-01,  7.836694649764864e-01,  7.909471656409084e-01,  1.820028832653700e-01,  8.055174943051577e-02
  3.090000000000000e+00,  2.140344105967572e-01, -1.774363812696013e+00, -1.780063947855013e-01,  7.721813544155135e-03,  7.372975046852674e-01,  1.906476848647383e-01,  2.771854036882426e-01,  5.395585840063738e-01, -1.893361182638149e-01,  7.904555733093599e-01,  7.877015037189194e-01,  1.822305213609923e-01,  8.235398804019549e-02
  3.100000000000000e+00,  2.136405089487430e-01, -1.774688190827781e+00, -1.775777760145033e-01,  7.788997409791954e-03,  7.371473514956385e-01,  1.907348607482132e-01,  2.774828310088328e-01,  5.381783152672655e-01, -1.877196155740858e-01,  7.967119678404933e-01,  7.847667668593380e-01,  1.824274519887394e-01,  8.406014743166132e-02
  3.110000000000000e+00,  2.132708707843773e-01, -1.774977510382024e+00, -1.771779025640839e-01,  7.851899517580464e-03,  7.370089598613748e-01,  1.908150938383600e-01,  2.778596590479430e-01,  5.370571598581948e-01, -1.862842679753736e-01,  8.023950196007145e-01,  7.821535412365815e-01,  1.825954637865030e-01,  8.565392465253771e-02
  3.120000000000000e+00,  2.129271037395281e-01, -1.775231631221696e+00, -1.768083575033270e-01,  7.910230262067493e-03,  7.368827179423477e-01,  1.908881799597574e-01,  2.783084195489849e-01,  5.362186832390274e-01, -1.850272032154437e-01,  8.074652505898358e-01,  7.798689604535282e-01,  1.827361520827276e-01,  8.712002410810918e-02
  3.130000000000000e+00,  2.126102240924344e-01, -1.775452157615480e+00, -1.764698697567014e-01,  7.963830713838056e-03,  7.367685957518891e-01,  1.909541597134552e-01,  2.788215436467611e-01,  5.356760424556153e-01, -1.839445903363681e-01,  8.118845695233502e-01,  7.779074227128979e-01,  1.828372693307194e-01,  8.844254326428816e-02
  3.140000000000000e+00,  2.123220310185689e-01, -1.775639572475870e+00, -1.761641033128920e-01,  8.012397941904481e-03,  7.366669377172069e-01,  1.910128542660661e-01,  2.793918078836927e-01,  5.354552136367579e-01, -1.830314658446057e-01,  8.156286520900050e-01,  7.762919341021089e-01,  1.829283117810862e-01,  8.961290041526110e-02
  3.150000000000000e+00,  2.120628817724903e-01, -1.775797186163742e+00, -1.758908750952859e-01,  8.055916983175829e-03,  7.365772896545066e-01,  1.910645500214994e-01,  2.800121470978515e-01,  5.355593154910246e-01, -1.822825948117086e-01,  8.186684445342178e-01,  7.750125137246570e-01,  1.829954273992067e-01,  9.061819220370747e-02
  3.160000000000000e+00,  2.118331437261841e-01, -1.775928154389956e+00, -1.756500369176619e-01,  8.094371609952342e-03,  7.364992286109514e-01,  1.911095128376236e-01,  2.806760262831419e-01,  5.359930665712211e-01, -1.816922201584182e-01,  8.209829682034361e-01,  7.740688820372719e-01,  1.830392415124681e-01,  9.144925777699874e-02
  3.170000000000000e+00,  2.116327956122078e-01, -1.776035949252693e+00, -1.754410156312071e-01,  8.127816748719421e-03,  7.364321893021605e-01,  1.911480888789794e-01,  2.813774836247405e-01,  5.367568706335351e-01, -1.812543205573037e-01,  8.225561740574331e-01,  7.734600693366727e-01,  1.830600767772202e-01,  9.209865775631090e-02
  3.180000000000000e+00,  2.114614228012265e-01, -1.776124123401447e+00, -1.752628470808417e-01,  8.156374242427149e-03,  7.363754994209236e-01,  1.911806835595542e-01,  2.821112020345382e-01,  5.378471733442504e-01, -1.809627181052225e-01,  8.233769984612510e-01,  7.731846403709931e-01,  1.830579196691286e-01,  9.256061727111134e-02
  3.190000000000000e+00,  2.113182274378573e-01, -1.776196081145992e+00, -1.751142232214300e-01,  8.180226201799225e-03,  7.363284173585898e-01,  1.912077392521954e-01,  2.828725505951149e-01,  5.392568749898550e-01, -1.808111464699819e-01,  8.234393892496099e-01,  7.732408091917404e-01,  1.830324015785000e-01,  9.283091918932818e-02
  3.200000000000000e+00,  2.112020518496587e-01, -1.776254871256653e+00, -1.749935485129131e-01,  8.199606550974677e-03,  7.362901697307075e-01,  1.912297132779714e-01,  2.836575964699890e-01,  5.409757710629807e-01, -1.807932831019529e-01,  8.227423033486887e-01,  7.736264422248419e-01,  1.829827916971271e-01,  9.290675941079714e-02
  3.210000000000000e+00,  2.111114128492224e-01, -1.776303014936382e+00, -1.748990011287183e-01,  8.214791487685415e-03,  7.362599860969651e-01,  1.912470576828015e-01,  2.844630874273539e-01,  5.429909982841712e-01, -1.809027516523538e-01,  8.212896793465919e-01,  7.743389578549782e-01,  1.829080042832610e-01,  9.278657965824605e-02
  3.220000000000000e+00,  2.110445441738242e-01, -1.776342379983021e+00, -1.748285945197663e-01,  8.226089591997035e-03,  7.362371285445635e-01,  1.912602021426701e-01,  2.852864054918912e-01,  5.452874673818819e-01, -1.811331034170805e-01,  8.190903894179037e-01,  7.753751327932064e-01,  1.828066206158256e-01,  9.246989459073854e-02
  3.230000000000000e+00,  2.109994442621128e-01, -1.776374108635434e+00, -1.747802353841139e-01,  8.233832247552997e-03,  7.362209143254154e-01,  1.912695410331977e-01,  2.861254930423150e-01,  5.478482680965275e-01, -1.814777886684893e-01,  8.161581755988078e-01,  7.767308277255569e-01,  1.826769235183684e-01,  9.195713039210121e-02
  3.240000000000000e+00,  2.109739267601164e-01, -1.776398602388019e+00, -1.747517749447309e-01,  8.238364907738485e-03,  7.362107304208675e-01,  1.912754253009454e-01,  2.869787537835395e-01,  5.506550360528635e-01, -1.819301297994274e-01,  8.125115753420268e-01,  7.784006476845071e-01,  1.825169404296553e-01,  9.124949112788802e-02
  3.250000000000000e+00,  2.109656715110107e-01, -1.776415562621024e+00, -1.747410515061941e-01,  8.240039572718690e-03,  7.362060396689983e-01,  1.912781593291953e-01,  2.878449322976928e-01,  5.536882749859778e-01, -1.824833080794558e-01,  8.081738404164170e-01,  7.803775562881027e-01,  1.823244900648015e-01,  9.034886709711785e-02
  3.260000000000000e+00,  2.109722742544159e-01, -1.776424081702121e+00, -1.747459234007260e-01,  8.239208660972178e-03,  7.362063788421493e-01,  1.912780025531665e-01,  2.887229771611631e-01,  5.569276310775221e-01, -1.831303744271067e-01,  8.031728515194231e-01,  7.826524671840018e-01,  1.820972280434440e-01,  8.925779614460064e-02
  3.270000000000000e+00,  2.109912937575160e-01, -1.776422775709764e+00, -1.747642924979182e-01,  8.236220290318189e-03,  7.362113497180588e-01,  1.912751751968656e-01,  2.896118936792255e-01,  5.603521187739018e-01, -1.838642919649409e-01,  7.975410285511376e-01,  7.852138402088327e-01,  1.818326886571993e-01,  8.797948452498247e-02
  3.280000000000000e+00,  2.110202956026142e-01, -1.776409947418282e+00, -1.747941193632669e-01,  8.231414837298390e-03,  7.362206046948241e-01,  1.912698672087547e-01,  2.905105929951911e-01,  5.639402994732714e-01, -1.846780144623676e-01,  7.913152336280825e-01,  7.880473131657728e-01,  1.815283230880222e-01,  8.651788865474200e-02
  3.290000000000000e+00,  2.110568923286983e-01, -1.776383766856617e+00, -1.748334318447618e-01,  8.225122533092637e-03,  7.362338288193746e-01,  1.912622492885162e-01,  2.914177445919053e-01,  5.676704160661465e-01, -1.855646004089449e-01,  7.845366607891464e-01,  7.911354019765569e-01,  1.811815382548090e-01,  8.487785336085950e-02
  3.300000000000000e+00,  2.110987799610464e-01, -1.776342456605409e+00, -1.748803292348504e-01,  8.217661794764238e-03,  7.362507202052092e-01,  1.912524848363279e-01,  2.923316388612549e-01,  5.715204877605454e-01, -1.865173578204368e-01,  7.772507033618491e-01,  7.944573015346963e-01,  1.807897441874233e-01,  8.306529653241622e-02
  3.310000000000000e+00,  2.111437712903808e-01, -1.776284469974839e+00, -1.749329843272982e-01,  8.209337959599064e-03,  7.362709707467546e-01,  1.912407416982056e-01,  2.932500657194156e-01,  5.754683709573355e-01, -1.875300104317086e-01,  7.695067874077014e-01,  7.979888162454084e-01,  1.803504205043906e-01,  8.108742492539200e-02
  3.320000000000000e+00,  2.111898262829995e-01, -1.776208651902760e+00, -1.749896454463394e-01,  8.200442127398063e-03,  7.362942487836984e-01,  1.912272027309654e-01,  2.941702139235347e-01,  5.794917936778673e-01, -1.885968721834358e-01,  7.613581579003402e-01,  8.017024431405319e-01,  1.798612131381147e-01,  7.895296178445493e-02
  3.330000000000000e+00,  2.112350800191874e-01, -1.776114374714594e+00, -1.750486401731047e-01,  8.191249865570193e-03,  7.363201850211638e-01,  1.912120744148039e-01,  2.950885944121262e-01,  5.835683727632595e-01, -1.897130142183142e-01,  7.528616034217908e-01,  8.055676217819036e-01,  1.793200702921441e-01,  7.667236443575487e-02
  3.340000000000000e+00,  2.112778682784786e-01, -1.776001643328357e+00, -1.751083818334306e-01,  8.182019631789172e-03,  7.363483625697461e-01,  1.911955930006452e-01,  2.960009894732892e-01,  5.876756250231061e-01, -1.908744073400915e-01,  7.440771053815622e-01,  8.095511547921108e-01,  1.787254213956085e-01,  7.425800935640470e-02
  3.350000000000000e+00,  2.113167505457209e-01, -1.775871166861941e+00, -1.751673790929872e-01,  8.172990875729787e-03,  7.363783115217414e-01,  1.911780279411334e-01,  2.969024283571499e-01,  5.917909851651862e-01, -1.920780232389192e-01,  7.350673992726138e-01,  8.136177914060293e-01,  1.780763950778432e-01,  7.172432348532025e-02
  3.360000000000000e+00,  2.113505297686901e-01, -1.775724395592826e+00, -1.752242482527791e-01,  8.164381894705622e-03,  7.364095080656035e-01,  1.911596825962178e-01,  2.977871891727084e-01,  5.958918445978885e-01, -1.933218798391387e-01,  7.258974382851019e-01,  8.177309549646395e-01,  1.773730630722766e-01,  6.908784352890665e-02
  3.370000000000000e+00,  2.113782679929122e-01, -1.775563523783720e+00, -1.752777273760716e-01,  8.156387582121451e-03,  7.364413778514061e-01,  1.911408923740019e-01,  2.986488269991476e-01,  5.999556253381280e-01, -1.946050197756683e-01,  7.166337538623823e-01,  8.218535843017807e-01,  1.766166881499725e-01,  6.636718941044537e-02
  3.380000000000000e+00,  2.113992969010436e-01, -1.775391459831568e+00, -1.753266911191311e-01,  8.149177242382556e-03,  7.364733031518075e-01,  1.911220205666899e-01,  2.994802288037303e-01,  6.039599022393826e-01, -1.959274161171133e-01,  7.073437134887081e-01,  8.259490493054472e-01,  1.758099472599260e-01,  6.358294320269418e-02
  3.390000000000000e+00,  2.114132226904786e-01, -1.775211765792361e+00, -1.753701654123448e-01,  8.142892593587303e-03,  7.365046333733818e-01,  1.911034521383175e-01,  3.002736971990753e-01,  6.078825836553684e-01, -1.972898055117871e-01,  6.980946829928066e-01,  8.299820928971244e-01,  1.749570977313873e-01,  6.075743047091235e-02
  3.400000000000000e+00,  2.114199252327434e-01, -1.775028568618751e+00, -1.754073415613376e-01,  8.137646005778777e-03,  7.365346985562796e-01,  1.910855856760435e-01,  3.010210663289915e-01,  6.117021558942916e-01, -1.986934554328738e-01,  6.889531084474900e-01,  8.339197464354949e-01,  1.740640556564011e-01,  5.791440651750428e-02
  3.410000000000000e+00,  2.114195523052390e-01, -1.774846445815386e+00, -1.754375900675346e-01,  8.133518899680853e-03,  7.365628256528024e-01,  1.910688236325694e-01,  3.017138541442152e-01,  6.153979900772535e-01, -2.001398784412369e-01,  6.799835408997091e-01,  8.377321636555735e-01,  1.731383619589101e-01,  5.507865533341844e-02
  3.420000000000000e+00,  2.114125104932627e-01, -1.774670288792848e+00, -1.754604751247665e-01,  8.130560120397853e-03,  7.365883574852108e-01,  1.910535609294808e-01,  3.023434551755024e-01,  6.189507021017053e-01, -2.016305117381652e-01,  6.712476348201988e-01,  8.413933205249615e-01,  1.721890225771988e-01,  5.227551390041559e-02
  3.430000000000000e+00,  2.113994549653040e-01, -1.774505148213551e+00, -1.754757711440930e-01,  8.128784033014397e-03,  7.366106742716856e-01,  1.910401720038927e-01,  3.029013761966206e-01,  6.223425479948137e-01, -2.031663840123097e-01,  6.628031574444292e-01,  8.448815351625895e-01,  1.712262233482143e-01,  4.953033884138302e-02
  3.440000000000000e+00,  2.113812804496862e-01, -1.774356067044220e+00, -1.754834825310185e-01,  8.128168103802614e-03,  7.366292174135842e-01,  1.910289965010271e-01,  3.033795135845240e-01,  6.255578293730998e-01, -2.047477932830110e-01,  6.547030500709704e-01,  8.481797734003553e-01,  1.702609355781594e-01,  4.686793616585612e-02
  3.450000000000000e+00,  2.113591153257045e-01, -1.774227908681103e+00, -1.754838672608326e-01,  8.128649836288887e-03,  7.366435148678243e-01,  1.910203240349729e-01,  3.037704660127957e-01,  6.285832781698018e-01, -2.063740189222418e-01,  6.469945833468489e-01,  8.512757209803965e-01,  1.693044425223248e-01,  4.431197795916304e-02
  3.460000000000000e+00,  2.113343197839870e-01, -1.774125189058849e+00, -1.754774636231096e-01,  8.130123120483964e-03,  7.366532069398064e-01,  1.910143787271727e-01,  3.040678699586968e-01,  6.314083874092512e-01, -2.080430884181756e-01,  6.397186460669670e-01,  8.541616215934532e-01,  1.683678276171461e-01,  4.188443210661413e-02
  3.470000000000000e+00,  2.113084876341354e-01, -1.774051922691605e+00, -1.754651180177412e-01,  8.132434294442813e-03,  7.366580708183382e-01,  1.910113045307683e-01,  3.042667392652597e-01,  6.340256562573968e-01, -2.097516150822090e-01,  6.329092011440728e-01,  8.568338991860545e-01,  1.674614705292776e-01,  3.960503222064488e-02
  3.480000000000000e+00,  2.112834498183498e-01, -1.774011492736480e+00, -1.754480102132968e-01,  8.135378462588072e-03,  7.366580417677662e-01,  1.910111525811130e-01,  3.043637848652799e-01,  6.364307229920834e-01, -2.114947174432730e-01,  6.265929335803453e-01,  8.592926010666100e-01,  1.665945961147161e-01,  3.749081441410088e-02
  3.490000000000000e+00,  2.112612763750468e-01, -1.774006554183735e+00, -1.754276713894297e-01,  8.138696801237312e-03,  7.366532287183687e-01,  1.910138719057448e-01,  3.043576879126477e-01,  6.386223683623257e-01, -2.132660251830183e-01,  6.207891044430888e-01,  8.615407131406847e-01,  1.657749145265544e-01,  3.555574517547692e-02
  3.500000000000000e+00,  2.112442727684697e-01, -1.774038977155733e+00, -1.754059898571046e-01,  8.142075669129464e-03,  7.366439221269594e-01,  1.910193047391036e-01,  3.042492998083240e-01,  6.406023829684634e-01, -2.150577706742999e-01,  6.155096130491166e-01,  8.635834083450281e-01,  1.650083793535417e-01,  3.381046022438981e-02
  3.510000000000000e+00,  2.112349663468247e-01, -1.774109834228994e+00, -1.753851997253409e-01,  8.145148299562061e-03,  7.366305924331467e-01,  1.910271874099721e-01,  3.040417462779108e-01,  6.423753042993817e-01, -2.168609598678051e-01,  6.107592577959170e-01,  8.654272927297664e-01,  1.642990767749192e-01,  3.226212798435394e-02
  3.520000000000000e+00,  2.112360793137079e-01, -1.774219432007935e+00, -1.753678490090797e-01,  8.147499672999398e-03,  7.366138781833333e-01,  1.910371573217305e-01,  3.037404195869253e-01,  6.439480402862504e-01, -2.186656117219462e-01,  6.065361753673226e-01,  8.670797100271475e-01,  1.636492442955914e-01,  3.091444371673996e-02
  3.530000000000000e+00,  2.112503670956257e-01, -1.774367012341454e+00, -1.753566944949719e-01,  8.148684735410630e-03,  7.365945914708651e-01,  1.910487487097769e-01,  3.033524356601493e-01,  6.453348231345201e-01, -2.204603562932065e-01,  6.028335010422775e-01,  8.685581883018578e-01,  1.630659146944107e-01,  2.976818986626779e-02
  3.540000000000000e+00,  2.112810650180816e-01, -1.774552295502869e+00, -1.753548676409130e-01,  8.148194949346130e-03,  7.365735908062276e-01,  1.910614715252809e-01,  3.028880726879725e-01,  6.465359079319491e-01, -2.222355186487460e-01,  5.996362290296270e-01,  8.698510930953112e-01,  1.625368997136332e-01,  2.881968476262328e-02
  3.550000000000000e+00,  2.113310146006054e-01, -1.774773516505502e+00, -1.753653689784553e-01,  8.145548727474826e-03,  7.365518656464836e-01,  1.910747551949911e-01,  3.023579008928191e-01,  6.475669235138535e-01, -2.239793870001543e-01,  5.969271269282028e-01,  8.709739063581824e-01,  1.620648764083664e-01,  2.806385207537985e-02
  3.560000000000000e+00,  2.114031393158576e-01, -1.775028922292750e+00, -1.753912692816314e-01,  8.140252700754146e-03,  7.365304238456429e-01,  1.910880189417366e-01,  3.017740596267393e-01,  6.484392274140742e-01, -2.256812519610259e-01,  5.946845033523402e-01,  8.719325620203312e-01,  1.616467470952251e-01,  2.749280936046172e-02
  3.570000000000000e+00,  2.115002104413612e-01, -1.775316579832867e+00, -1.754355168078151e-01,  8.131834132990777e-03,  7.365102625498015e-01,  1.911006875132358e-01,  3.011493739214778e-01,  6.491640120641697e-01, -2.273310781223936e-01,  5.928836888152772e-01,  8.727323279783956e-01,  1.612788051899789e-01,  2.709679397939834e-02
  3.580000000000000e+00,  2.116247605363433e-01, -1.775634501373063e+00, -1.755008323447012e-01,  8.119857825439411e-03,  7.364923271617158e-01,  1.911122149745356e-01,  3.004968825130996e-01,  6.497518943315221e-01, -2.289198065826777e-01,  5.914978060758982e-01,  8.733779465171203e-01,  1.609569998070408e-01,  2.686465382412598e-02
  3.590000000000000e+00,  2.117790057497474e-01, -1.775980745749538e+00, -1.755896169894360e-01,  8.103941083837799e-03,  7.364774763283801e-01,  1.911221049354752e-01,  2.998293867860780e-01,  6.502125944138535e-01, -2.304396119960506e-01,  5.904984752085888e-01,  8.738738486376612e-01,  1.606771432670106e-01,  2.678433085766118e-02
  3.600000000000000e+00,  2.119647831000363e-01, -1.776353487933895e+00, -1.757038799460541e-01,  8.083765547654007e-03,  7.364664556672811e-01,  1.911299256539732e-01,  2.991590494849359e-01,  6.505547176028927e-01, -2.318841034378109e-01,  5.898564331193661e-01,  8.742244053660597e-01,  1.604350525110921e-01,  2.684331173215877e-02
  3.610000000000000e+00,  2.121835072621907e-01, -1.776751052322396e+00, -1.758451915044071e-01,  8.059085016306923e-03,  7.364598820204286e-01,  1.911353189997495e-01,  2.984970657352713e-01,  6.507856438232016e-01, -2.332484617225828e-01,  5.895420546497556e-01,  8.744341803293474e-01,  1.602266232954766e-01,  2.702902381232700e-02
  3.620000000000000e+00,  2.124361490300211e-01, -1.777171908811077e+00, -1.760146634716354e-01,  8.029728876889353e-03,  7.364582388847499e-01,  1.911380029244330e-01,  2.978534208054024e-01,  6.509115224903873e-01, -2.345295091406729e-01,  5.895257698966051e-01,  8.745081551814532e-01,  1.600478445885702e-01,  2.732916053892582e-02
  3.630000000000000e+00,  2.127232347423963e-01, -1.777614634162437e+00, -1.762129559534133e-01,  7.995601289447105e-03,  7.364618824191855e-01,  1.911377678027852e-01,  2.972367400852644e-01,  6.509373636387719e-01, -2.357257107979125e-01,  5.897783790988977e-01,  8.744519093108299e-01,  1.598947673350616e-01,  2.773192644231571e-02
  3.640000000000000e+00,  2.130448630134294e-01, -1.778077844215281e+00, -1.764403060279577e-01,  7.956676839618036e-03,  7.364710562321450e-01,  1.911344676949136e-01,  2.966542280696349e-01,  6.508672109244613e-01, -2.368371097592172e-01,  5.902712721040977e-01,  8.742717458867212e-01,  1.597634461008947e-01,  2.822619856945490e-02
  3.650000000000000e+00,  2.134007325607346e-01, -1.778560104829530e+00, -1.766965710200734e-01,  7.912993833558729e-03,  7.364859121676854e-01,  1.911280081426014e-01,  2.961116856469806e-01,  6.507043783950358e-01, -2.378652009714397e-01,  5.909765639140090e-01,  8.739747659345281e-01,  1.596498739006118e-01,  2.880160690590768e-02
  3.660000000000000e+00,  2.137901731030785e-01, -1.779059830951890e+00, -1.769812771047258e-01,  7.864646729714339e-03,  7.365065336310908e-01,  1.911183324989066e-01,  2.956135892762605e-01,  6.504517310232334e-01, -2.388127513442005e-01,  5.918671610598808e-01,  8.735688994374957e-01,  1.595499298372592e-01,  2.944854110820485e-02
  3.670000000000000e+00,  2.142121704705429e-01, -1.779575183804177e+00, -1.772936631173930e-01,  7.811779333170541e-03,  7.365329576963043e-01,  1.911054089616283e-01,  2.951632120402310e-01,  6.501119888288888e-01, -2.396835753518221e-01,  5.929167755684960e-01,  8.730629064852260e-01,  1.594593562290214e-01,  3.015809436089248e-02
  3.680000000000000e+00,  2.146653774963221e-01, -1.780103975984187e+00, -1.776327099436459e-01,  7.754580279348090e-03,  7.365651923741394e-01,  1.910892204043171e-01,  2.947627653309564e-01,  6.496880356506592e-01, -2.404822771488430e-01,  5.940999042132291e-01,  8.724663618537227e-01,  1.593737771048764e-01,  3.092195742800749e-02
  3.690000000000000e+00,  2.151481040383288e-01, -1.780643593340551e+00, -1.779971477734309e-01,  7.693282003953857e-03,  7.366032260018883e-01,  1.910697587701279e-01,  2.944135410420682e-01,  6.491832158193386e-01, -2.412139715647696e-01,  5.953917908343417e-01,  8.717896333853982e-01,  1.592887640597849e-01,  3.173227713499231e-02
  3.700000000000000e+00,  2.156582825485830e-01, -1.781190940991299e+00, -1.783854367207040e-01,  7.628163853599798e-03,  7.366470267042345e-01,  1.910470252316014e-01,  2.941160373764017e-01,  6.486016046249539e-01, -2.418839975257343e-01,  5.967683889320804e-01,  8.710438589417123e-01,  1.591999492401883e-01,  3.258149392277557e-02
  3.710000000000000e+00,  2.161934097400976e-01, -1.781742419039581e+00, -1.787957205477621e-01,  7.559559290778792e-03,  7.366965311827007e-01,  1.910210365753088e-01,  2.938700562857423e-01,  6.479482409992853e-01, -2.424976384191454e-01,  5.982063405451674e-01,  8.702409196840395e-01,  1.591031792969705e-01,  3.346217297540423e-02
  3.720000000000000e+00,  2.167504696752024e-01, -1.782293931643823e+00, -1.792257580306789e-01,  7.487866369106142e-03,  7.367516235768162e-01,  1.909918374218678e-01,  2.936747665212894e-01,  6.472293128652035e-01, -2.430598645448729e-01,  5.996829856236456e-01,  8.693934004629108e-01,  1.589946990333564e-01,  3.436684284500417e-02
  3.730000000000000e+00,  2.173258484538011e-01, -1.782840931288407e+00, -1.796728412792407e-01,  7.413559897551510e-03,  7.368121066418550e-01,  1.909595170296120e-01,  2.935287325725427e-01,  6.464522870198011e-01, -2.435751129127686e-01,  6.011764136605021e-01,  8.685145226459154e-01,  1.588713496576294e-01,  3.528785466203471e-02
  3.740000000000000e+00,  2.179152549439468e-01, -1.783378498460657e+00, -1.801337144306952e-01,  7.337203087159191e-03,  7.368776688265567e-01,  1.909242286567138e-01,  2.934299156759004e-01,  6.456259763136009e-01, -2.440471189951729e-01,  6.026655661426793e-01,  8.676180320210601e-01,  1.587307643311283e-01,  3.621727400031601e-02
  3.750000000000000e+00,  2.185136649700829e-01, -1.783901455510182e+00, -1.806045089149649e-01,  7.259456083066189e-03,  7.369478518283311e-01,  1.908862088721019e-01,  2.933756578890206e-01,  6.447605375287613e-01, -2.444788133381068e-01,  6.041303943438671e-01,  8.667180252113166e-01,  1.585715431360170e-01,  3.714681615988667e-02
  3.760000000000000e+00,  2.191153073993910e-01, -1.784404512183600e+00, -1.810807123745097e-01,  7.181078718637382e-03,  7.370220236965915e-01,  1.908457939017676e-01,  2.933626634001212e-01,  6.438673941415525e-01, -2.448722929204603e-01,  6.055520720643763e-01,  8.658287025169080e-01,  1.583933904975781e-01,  3.806783388678808e-02
